Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,22,ORL,NBA,SG,81,9,1785,372,753,0.494,1,17,0.059,371,736,0.504,0.495,186,264,0.705,107,209,316,124,69,34,138,140,931
1990-91,23,ORL,NBA,SG,70,42,1971,400,857,0.467,17,58,0.293,383,799,0.479,0.477,173,259,0.668,92,294,386,106,74,44,113,145,990
1991-92,24,ORL,NBA,SG,60,59,2203,482,1042,0.463,30,85,0.353,452,957,0.472,0.477,202,303,0.667,98,286,384,163,97,33,126,132,1196
1992-93,25,ORL,NBA,SG,79,76,2920,594,1324,0.449,88,249,0.353,506,1075,0.471,0.482,298,402,0.741,122,355,477,265,128,56,164,200,1574
1993-94,26,ORL,NBA,SG,81,81,2811,504,1054,0.478,101,314,0.322,403,740,0.545,0.526,168,250,0.672,113,363,476,294,134,33,165,148,1277
1994-95,27,ORL,NBA,SG,76,76,2588,439,923,0.476,179,431,0.415,260,492,0.528,0.573,143,203,0.704,85,250,335,314,125,22,141,124,1200
1995-96,28,ORL,NBA,SG,77,77,2717,400,904,0.442,168,430,0.391,232,474,0.489,0.535,166,240,0.692,92,323,415,279,121,46,141,135,1134
1996-97,29,ORL,NBA,SG,63,61,2163,288,725,0.397,143,405,0.353,145,320,0.453,0.496,38,94,0.404,66,238,304,182,120,32,86,160,757
1997-98,30,ORL,NBA,SF,58,44,1701,343,754,0.455,77,214,0.36,266,540,0.493,0.506,127,199,0.638,98,199,297,119,72,23,85,98,890
1998-99,31,ORL,NBA,SF,47,39,1581,253,640,0.395,96,277,0.347,157,363,0.433,0.47,99,162,0.611,51,226,277,91,64,15,83,72,701
1999-00,32,SAC,NBA,SG,72,72,2094,306,782,0.391,132,397,0.332,174,385,0.452,0.476,37,76,0.487,83,256,339,123,94,16,95,118,781
2000-01,33,SAC,NBA,SG,21,0,169,14,57,0.246,10,39,0.256,4,18,0.222,0.333,0,0,NA,3,22,25,13,10,4,7,13,38
2001-02,34,MEM,NBA,SG,15,0,219,21,76,0.276,13,48,0.271,8,28,0.286,0.362,5,9,0.556,1,32,33,14,6,6,14,17,60
Career,NA,,NBA,,800,636,24922,4416,9891,0.446,1055,2964,0.356,3361,6927,0.485,0.5,1642,2461,0.667,1011,3053,4064,2087,1114,364,1358,1502,11529
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,ORL,NBA,,692,564,22440,4075,8976,0.454,900,2480,0.363,3175,6496,0.489,0.504,1600,2376,0.673,924,2743,3667,1937,1004,338,1242,1354,10650
2 seasons,NA,SAC,NBA,,93,72,2263,320,839,0.381,142,436,0.326,178,403,0.442,0.466,37,76,0.487,86,278,364,136,104,20,102,131,819
1 season,NA,MEM,NBA,,15,0,219,21,76,0.276,13,48,0.271,8,28,0.286,0.362,5,9,0.556,1,32,33,14,6,6,14,17,60
