Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,29,ATL,NBA,SG,70,NA,1232,3.8,8.9,0.425,1.4,2,0.719,1.4,4.6,6,4.9,2.6,0.7,5.2,9,NA,NA,98
1974-75,30,ATL,NBA,SG,63,NA,785,5,11.7,0.426,3.9,4.4,0.883,2,4.6,6.6,4.4,2.9,0.5,6.2,13.9,NA,NA,98
1975-76,31,PHO,NBA,SG,37,NA,249,4,8.4,0.478,3.6,4.4,0.833,1.5,5.5,6.9,3.5,1.6,0.5,5.5,11.7,NA,NA,99
Career,NA,,NBA,,170,NA,2266,4.2,9.8,0.43,2.5,3.1,0.816,1.6,4.7,6.3,4.6,2.6,0.6,5.6,10.9,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ATL,NBA,,133,NA,2017,4.2,10,0.425,2.4,2.9,0.813,1.6,4.6,6.2,4.7,2.7,0.6,5.6,10.8,NA,NA,98
1 season,NA,PHO,NBA,,37,NA,249,4,8.4,0.478,3.6,4.4,0.833,1.5,5.5,6.9,3.5,1.6,0.5,5.5,11.7,NA,NA,99
