Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,23,LAL,NBA,SF,38,NA,434,52,119,0.437,35,46,0.761,NA,NA,84,51,NA,NA,55,139
1970-71,26,PHO,NBA,SG,70,NA,1091,124,288,0.431,83,101,0.822,NA,NA,153,114,NA,NA,156,331
1971-72,27,PHO,NBA,SG,51,NA,419,31,82,0.378,24,30,0.8,NA,NA,65,56,NA,NA,71,86
1972-73,28,ATL,NBA,SG,28,NA,504,42,94,0.447,14,17,0.824,NA,NA,58,39,NA,NA,41,98
1973-74,29,ATL,NBA,SG,70,NA,1232,107,252,0.425,41,57,0.719,39,131,170,138,73,19,147,255
1974-75,30,ATL,NBA,SG,63,NA,785,87,204,0.426,68,77,0.883,34,80,114,77,51,8,108,242
1975-76,31,PHO,NBA,SG,37,NA,249,22,46,0.478,20,24,0.833,8,30,38,19,9,3,30,64
Career,NA,,NBA,,357,NA,4714,465,1085,0.429,285,352,0.81,81,241,682,494,133,30,608,1215
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,ATL,NBA,,161,NA,2521,236,550,0.429,123,151,0.815,73,211,342,254,124,27,296,595
3 seasons,NA,PHO,NBA,,158,NA,1759,177,416,0.425,127,155,0.819,8,30,256,189,9,3,257,481
1 season,NA,LAL,NBA,,38,NA,434,52,119,0.437,35,46,0.761,NA,NA,84,51,NA,NA,55,139
