,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,28,ATL,NBA,,2,4,0,0,,,1,2,,,5,4
1975-76,31,PHO,NBA,,0,0,2,2,0,1,1,0,0,0,1,2
Career,,,,,2,4,2,2,,,1,2,,,5,4
1 Season,,ATL,NBA,,2,4,0,0,,,1,2,,,5,4
1 Season,,PHO,NBA,,0,0,2,2,0,1,1,0,0,0,1,2
