Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1972-73,28,ATL,NBA,SG,3,33,5.1,0.429,0,NA,NA,2.8,14,NA,NA,NA,0,0,0,0.024,NA,NA,NA,NA,NA
1975-76,31,PHO,NBA,SG,2,5,13.8,1.136,NA,0,43.9,21.5,0,0,0,NA,0,0,0,0.16,NA,-7.9,2.4,-5.5,0
Career,NA,,NBA,,5,38,6.3,0.508,0.286,0,43.9,5.3,12.2,0,0,NA,0,0,0,0.042,NA,-7.9,2.4,-5.5,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,3,33,5.1,0.429,0,NA,NA,2.8,14,NA,NA,NA,0,0,0,0.024,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,2,5,13.8,1.136,NA,0,43.9,21.5,0,0,0,NA,0,0,0,0.16,NA,-7.9,2.4,-5.5,0
