,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,23,LAL,NBA,,11,17,7,8,,,6,7,,,6,24
1973-74,27,TOT,NBA,,1,1,2,2,1,1,1,3,,,3,2
1973-74,27,MIL,NBA,,1,1,2,2,1,1,1,3,,,3,2
Career,,,,,11,17,7,8,,,6,7,,,6,24
1 Season,,LAL,NBA,,11,17,7,8,,,6,7,,,6,24
1 Season,,MIL,NBA,,1,1,2,2,1,1,1,3,,,3,2
