Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,23,LAL,NBA,SG,18,NA,595,101,198,0.51,28,32,0.875,NA,NA,52,39,NA,NA,68,230
1973-74,27,MIL,NBA,SG,8,NA,46,2,7,0.286,2,4,0.5,1,2,3,7,2,0,7,6
Career,NA,,NBA,,26,NA,641,103,205,0.502,30,36,0.833,1,2,55,46,2,0,75,236
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,18,NA,595,101,198,0.51,28,32,0.875,NA,NA,52,39,NA,NA,68,230
1 season,NA,MIL,NBA,,8,NA,46,2,7,0.286,2,4,0.5,1,2,3,7,2,0,7,6
