Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,20,WAS,NBA,SF,63,9,671,4.8,11.3,0.427,1.3,4.2,0.316,3.5,7.1,0.492,1.7,2.6,0.633,1.3,5.8,7.1,0.7,1.2,0.4,1.8,5.4,12.7
2016-17,21,WAS,NBA,SF,79,5,1605,4.2,9.9,0.421,1.2,4.2,0.287,3,5.7,0.52,1.7,2.2,0.758,1.4,4.5,5.9,1.1,1.3,0.4,1.1,4.4,11.2
2017-18,22,WAS,NBA,SF,81,11,2231,5.1,12.7,0.403,2,6,0.341,3.1,6.8,0.456,3.1,3.8,0.82,1,4.9,5.9,1.6,1.3,0.6,1.5,3.8,15.4
2018-19,23,TOT,NBA,SF,69,19,1935,7,15.7,0.445,2,6.3,0.32,5,9.4,0.53,3.5,4.5,0.775,1.3,4.7,6,1.6,1.6,1.1,1.9,3.4,19.5
2018-19,23,WAS,NBA,SF,29,7,755,6.3,14.5,0.433,2,6.3,0.311,4.3,8.2,0.526,3.2,4.1,0.8,1.1,5,6.2,1,1.3,1,1.4,3.4,17.8
2018-19,23,PHO,NBA,SF,40,12,1180,7.4,16.4,0.453,2,6.3,0.325,5.4,10.1,0.532,3.7,4.9,0.761,1.4,4.5,6,2,1.7,1.2,2.2,3.4,20.6
2019-20,24,PHO,NBA,SF,56,55,1933,6.9,15.4,0.452,2,5.7,0.352,4.9,9.7,0.511,3.6,4.6,0.78,1.2,5.5,6.7,1.6,1.3,0.7,1.5,3.6,19.5
Career,NA,,NBA,,348,99,8375,5.8,13.4,0.431,1.8,5.5,0.329,4,7.9,0.503,2.9,3.7,0.778,1.2,5,6.2,1.4,1.4,0.7,1.5,3.9,16.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,WAS,NBA,,252,32,5262,5,12,0.415,1.7,5.3,0.32,3.3,6.7,0.49,2.5,3.2,0.783,1.2,4.9,6.1,1.2,1.3,0.5,1.4,4.1,14.1
2 seasons,NA,PHO,NBA,,96,67,3113,7.1,15.8,0.452,2,5.9,0.341,5.1,9.8,0.519,3.6,4.7,0.773,1.3,5.1,6.4,1.7,1.5,0.9,1.8,3.5,19.9
