Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,20,WAS,NBA,SF,63,671,8.2,0.507,0.374,0.232,4.1,18.4,11.1,2.8,1.6,0.8,12.8,17.4,NA,-0.3,0.7,0.4,0.031,NA,-4.6,-0.5,-5.1,-0.5
2016-17,21,WAS,NBA,SF,79,1605,9.1,0.516,0.425,0.224,4.3,14,9.2,4,1.8,0.9,9.3,14.6,NA,0.6,1.5,2,0.061,NA,-3.2,0,-3.2,-0.5
2017-18,22,WAS,NBA,SF,81,2231,11.9,0.534,0.467,0.295,3,15.4,9.2,6.4,1.8,1.4,9.2,19.4,NA,1.4,2.3,3.7,0.08,NA,-1.6,-0.1,-1.7,0.2
2018-19,23,TOT,NBA,SF,69,1935,15.2,0.551,0.401,0.29,4,14.6,9.2,6.8,2.1,2.5,9.8,23.2,NA,0.9,1.3,2.2,0.054,NA,-0.3,-0.9,-1.2,0.4
2018-19,23,WAS,NBA,SF,29,755,13.3,0.545,0.433,0.279,3.4,15.3,9.3,3.8,1.7,2.2,8.1,20.9,NA,0.3,0.5,0.8,0.053,NA,-1.4,-1.2,-2.6,-0.1
2018-19,23,PHO,NBA,SF,40,1180,16.4,0.555,0.384,0.296,4.3,14.2,9.2,8.7,2.3,2.8,10.7,24.7,NA,0.5,0.8,1.3,0.054,NA,0.4,-0.8,-0.4,0.5
2019-20,24,PHO,NBA,SF,56,1933,14.9,0.56,0.372,0.298,3.8,17.3,10.4,6.7,1.7,1.8,8.2,22.4,NA,1.7,1.9,3.6,0.09,NA,-0.3,-0.4,-0.6,0.7
Career,NA,,NBA,,348,8375,12.5,0.541,0.412,0.28,3.7,15.6,9.6,5.8,1.8,1.6,9.3,19.9,NA,4.2,7.7,12,0.069,NA,-1.5,-0.4,-1.9,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,WAS,NBA,,252,5262,10.8,0.528,0.439,0.267,3.6,15.3,9.4,4.9,1.7,1.3,9.5,17.9,NA,2,5,7,0.064,NA,-2.4,-0.3,-2.7,-1
2 seasons,NA,PHO,NBA,,96,3113,15.5,0.558,0.376,0.297,4,16.1,9.9,7.5,2,2.2,9.2,23.3,NA,2.3,2.7,5,0.077,NA,0,-0.5,-0.5,1.2
