,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2015-16,20,WAS,NBA,32:30,6,15,2,7,5,8,4,4,4,7,8,2,2,2,2,4,18,11.5
2016-17,21,WAS,NBA,40:23,7,14,3,7,7,10,6,8,4,8,11,3,4,2,4,6,19,19.3
2017-18,22,WAS,NBA,39:11,9,18,5,10,7,12,8,10,3,9,9,4,5,3,4,6,26,19.4
2018-19,23,TOT,NBA,43:16,12,25,5,9,10,17,12,17,6,8,13,7,5,3,6,6,32,25.5
2018-19,23,WAS,NBA,39:23,9,18,5,8,8,11,7,8,2,8,9,4,3,3,3,5,23,20.8
2018-19,23,PHO,NBA,43:16,12,25,4,9,10,17,12,17,6,8,13,7,5,3,6,6,32,25.5
2019-20,24,PHO,NBA,47:01,14,21,7,11,10,17,9,10,6,13,15,5,5,4,5,6,39,34.0
Career,,,,47:01,14,25,7,11,10,17,12,17,6,13,15,7,5,4,6,6,39,34.0
4 Seasons,,WAS,NBA,40:23,9,18,5,10,8,12,8,10,4,9,11,4,5,3,4,6,26,20.8
2 Seasons,,PHO,NBA,47:01,14,25,7,11,10,17,12,17,6,13,15,7,5,4,6,6,39,34.0
