Season,Team,Lg,Salary
1990-91,Cleveland Cavaliers,NBA,"$630,000"
1991-92,Cleveland Cavaliers,NBA,"$640,000"
1992-93,New Jersey Nets,NBA,"$140,000"
1995-96,Houston Rockets,NBA,"$425,000"
1996-97,Milwaukee Bucks,NBA,"$500,000"
1997-98,Atlanta Hawks,NBA,"$272,250"
1998-99,Charlotte Hornets,NBA,"$850,000"
1999-00,Charlotte Hornets,NBA,"$510,000"
Career,(may be incomplete),,"$3,967,250"
