,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,23,TOT,NBA,,4,8,0,1,4,8,2,4,1,4,5,1,0,2,1,3,8,8.0
1991-92,23,LAL,NBA,,4,8,0,1,4,8,2,4,1,4,5,1,0,2,1,3,8,8.0
1992-93,24,NJN,NBA,,5,9,0,0,5,9,3,4,3,3,6,1,1,1,2,1,13,12.1
1994-95,26,HOU,NBA,,6,11,1,1,6,11,4,6,6,6,8,2,3,1,2,6,15,12.1
1995-96,27,HOU,NBA,,6,10,0,0,6,10,4,4,3,4,5,2,1,0,2,4,16,11.2
1997-98,29,ATL,NBA,16:55,4,6,1,2,3,4,1,2,1,2,3,2,0,0,1,2,10,8.2
2001-02,33,SAC,NBA,0:48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1
Career,,,,16:55,6,11,1,2,6,11,4,6,6,6,8,2,3,2,2,6,16,12.1
2 Seasons,,HOU,NBA,,6,11,1,1,6,11,4,6,6,6,8,2,3,1,2,6,16,12.1
1 Season,,ATL,NBA,16:55,4,6,1,2,3,4,1,2,1,2,3,2,0,0,1,2,10,8.2
1 Season,,NJN,NBA,,5,9,0,0,5,9,3,4,3,3,6,1,1,1,2,1,13,12.1
1 Season,,LAL,NBA,,4,8,0,1,4,8,2,4,1,4,5,1,0,2,1,3,8,8.0
1 Season,,SAC,NBA,0:48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1
