Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,POR,NBA,SG,72,NA,1311,148,308,0.481,NA,NA,NA,148,308,0.481,0.481,70,97,0.722,NA,NA,282,161,NA,NA,NA,198,366
1972-73,23,POR,NBA,SG,66,NA,1301,159,329,0.483,NA,NA,NA,159,329,0.483,0.483,71,89,0.798,NA,NA,154,156,NA,NA,NA,181,389
1973-74,24,POR,NBA,SG,81,NA,2648,325,680,0.478,NA,NA,NA,325,680,0.478,0.478,135,171,0.789,89,221,310,323,217,32,NA,295,785
1974-75,25,POR,NBA,SG,76,NA,2389,265,484,0.548,NA,NA,NA,265,484,0.548,0.548,122,146,0.836,86,140,226,287,183,16,NA,254,652
1975-76,26,POR,NBA,SG,81,NA,2382,322,651,0.495,NA,NA,NA,322,651,0.495,0.495,154,203,0.759,77,215,292,324,170,19,NA,289,798
1976-77,27,POR,NBA,SG,81,NA,1680,326,652,0.5,NA,NA,NA,326,652,0.5,0.5,183,227,0.806,71,117,188,172,118,13,NA,216,835
1977-78,28,POR,NBA,SG,65,NA,1132,210,447,0.47,NA,NA,NA,210,447,0.47,0.47,100,122,0.82,34,79,113,87,59,5,66,138,520
1978-79,29,POR,NBA,SG,72,NA,1488,203,483,0.42,NA,NA,NA,203,483,0.42,0.42,112,136,0.824,58,113,171,142,74,10,96,208,518
1979-80,30,POR,NBA,SF,16,NA,446,62,146,0.425,0,4,0,62,142,0.437,0.425,22,27,0.815,13,32,45,67,25,1,33,53,146
Career,NA,,NBA,,610,NA,14777,2020,4180,0.483,0,4,0,2020,4176,0.484,0.483,969,1218,0.796,428,917,1781,1719,846,96,195,1832,5009
