Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1991-92,27,LAC,NBA,SF,5,5,184,7.8,15.3,0.509,0,0.6,0,7.8,14.7,0.529,2.6,4.9,0.529,5.5,8.6,14.1,4.3,1.2,0.9,1.7,5.2,18.1,NA,115,112
1992-93,28,LAC,NBA,SF,5,5,164,7.8,20.8,0.373,0.9,2.5,0.375,6.8,18.3,0.373,3.4,6.8,0.5,4.3,8.4,12.7,3.7,1.2,0,0.3,2.5,19.9,NA,102,105
1994-95,30,ATL,NBA,SF,3,0,42,9.1,23.4,0.389,1.3,10.4,0.125,7.8,13,0.6,1.3,9.1,0.143,2.6,9.1,11.7,3.9,0,1.3,3.9,16.9,20.8,NA,77,114
Career,NA,,NBA,,13,10,390,7.9,18.5,0.428,0.5,2.4,0.222,7.4,16.1,0.458,2.8,6.2,0.457,4.7,8.6,13.3,4,1.1,0.5,1.3,5.2,19.2,NA,104,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAC,NBA,,10,10,348,7.8,17.9,0.433,0.4,1.5,0.3,7.3,16.4,0.445,3,5.8,0.513,4.9,8.5,13.4,4,1.2,0.4,1,3.9,19,NA,109,108
1 season,NA,ATL,NBA,,3,0,42,9.1,23.4,0.389,1.3,10.4,0.125,7.8,13,0.6,1.3,9.1,0.143,2.6,9.1,11.7,3.9,0,1.3,3.9,16.9,20.8,NA,77,114
