Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,23,LAC,NBA,SF,66,28,1435,6,12.5,0.482,0,0.3,0,6,12.3,0.492,2.2,4.3,0.512,2.5,4.1,6.6,2,1.1,0.9,2.6,3.1,14.3
1988-89,24,LAC,NBA,SF,80,79,3020,7.6,15.2,0.502,0,0.3,0.19,7.6,14.9,0.507,2,3.2,0.63,2.9,5,8,3.3,1.3,0.8,2.5,2.7,17.3
1989-90,25,LAC,NBA,SF,70,64,2334,7.5,14.6,0.51,0.1,0.2,0.438,7.4,14.4,0.511,2.4,3.7,0.632,2.2,5,7.2,2.5,1.2,0.9,2.9,3,17.4
1990-91,26,LAC,NBA,SF,70,45,2309,8.1,16.2,0.501,0.1,0.5,0.188,8,15.7,0.511,2.7,4.3,0.629,2.8,5,7.7,2.5,1,1,2.2,3,19
1991-92,27,LAC,NBA,SF,77,24,2009,7.2,14.7,0.49,0.1,0.5,0.143,7.1,14.2,0.502,2.2,4,0.535,2.8,5.2,8,2.2,0.9,1.2,1.8,2.6,16.6
1992-93,28,LAC,NBA,SF,76,71,2477,7.2,14.2,0.511,0.1,0.6,0.263,7.1,13.6,0.521,1.9,3.2,0.595,3,5.3,8.3,2.4,0.9,0.8,1.8,2.3,16.5
1993-94,29,MIL,NBA,SF,82,75,2539,5.8,13,0.448,0.9,2.7,0.333,4.9,10.4,0.478,1.3,2.6,0.503,2.4,4.7,7.1,3.1,0.8,0.7,2.1,3,13.9
1994-95,30,ATL,NBA,SF,74,27,1879,7.4,16.4,0.453,1.9,5.5,0.344,5.6,10.9,0.508,1.2,2.7,0.457,2,5,6.9,1.8,0.7,0.4,1.8,3,18
1995-96,31,ATL,NBA,SF,34,28,770,5.9,12.8,0.465,1.5,3.9,0.393,4.4,8.8,0.497,0.8,2.2,0.354,1.9,4.3,6.2,2.9,0.7,0.7,2.2,3.2,14.2
1996-97,32,ATL,NBA,SF,17,0,220,4.4,15.4,0.287,1,6.2,0.158,3.4,9.2,0.375,0.7,2,0.333,1.3,5.1,6.4,2,1.1,0.5,2.9,2.8,10.5
Career,NA,,NBA,,646,441,18992,7.1,14.6,0.486,0.4,1.4,0.312,6.6,13.2,0.504,1.9,3.4,0.567,2.6,4.9,7.5,2.6,1,0.8,2.2,2.8,16.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAC,NBA,,439,311,13584,7.4,14.7,0.501,0.1,0.4,0.214,7.3,14.3,0.509,2.2,3.7,0.595,2.7,5,7.7,2.6,1.1,0.9,2.3,2.7,17
3 seasons,NA,ATL,NBA,,125,55,2869,6.8,15.3,0.443,1.7,5.1,0.337,5.1,10.2,0.496,1.1,2.5,0.425,1.9,4.8,6.7,2.1,0.7,0.5,2,3,16.4
1 season,NA,MIL,NBA,,82,75,2539,5.8,13,0.448,0.9,2.7,0.333,4.9,10.4,0.478,1.3,2.6,0.503,2.4,4.7,7.1,3.1,0.8,0.7,2.1,3,13.9
