Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,BOS,NBA,SF,51,NA,9.3,1.7,5,0.34,NA,NA,NA,1.7,5,0.34,0.34,0.8,1.3,0.618,NA,NA,2.2,0.5,NA,1.2,4.2
1968-69,25,KEN,ABA,SF,29,NA,15.5,2.8,7.3,0.38,0,0.1,0,2.8,7.2,0.386,0.38,1.4,2.4,0.577,1.9,2.2,4,1.2,1.3,1.8,7
Career,NA,,TOT,,80,NA,11.6,2.1,5.8,0.358,0,0.1,0,2.1,5.8,0.361,0.358,1,1.7,0.597,1.9,2.2,2.9,0.8,1.3,1.4,5.2
,NA,,NBA,,51,NA,9.3,1.7,5,0.34,NA,NA,NA,1.7,5,0.34,0.34,0.8,1.3,0.618,NA,NA,2.2,0.5,NA,1.2,4.2
,NA,,ABA,,29,NA,15.5,2.8,7.3,0.38,0,0.1,0,2.8,7.2,0.386,0.38,1.4,2.4,0.577,1.9,2.2,4,1.2,1.3,1.8,7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,NBA,,51,NA,9.3,1.7,5,0.34,NA,NA,NA,1.7,5,0.34,0.34,0.8,1.3,0.618,NA,NA,2.2,0.5,NA,1.2,4.2
1 season,NA,KEN,ABA,,29,NA,15.5,2.8,7.3,0.38,0,0.1,0,2.8,7.2,0.386,0.38,1.4,2.4,0.577,1.9,2.2,4,1.2,1.3,1.8,7
