,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,BOS,NBA,,6,,,,,,4,8,,,,,,,16
1968-69,25,KEN,ABA,,8,,0,,,,5,9,,,,,,,20
Career,,,TOT,,8,,,,,,5,9,,,,,,,20
,,,NBA,,6,,,,,,4,8,,,,,,,16
,,,ABA,,8,,0,,,,5,9,,,,,,,20
,,,,,,,,,,,,,,,,,,,
1 Season,,BOS,NBA,,6,,,,,,4,8,,,,,,,16
1 Season,,KEN,ABA,,8,,0,,,,5,9,,,,,,,20
