Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,PHW,BAA,PF,60,NA,NA,7.9,26,0.305,7.3,10,0.73,NA,0.4,3.3,23.2
1947-48,26,PHW,BAA,PF,43,NA,NA,7.6,29.3,0.259,6.9,9.1,0.762,NA,0.6,3.8,22.1
1948-49,27,PHW,BAA,PF,60,NA,NA,8.8,28.2,0.313,8.4,10.6,0.787,NA,1.2,4.4,26
1949-50,28,PHW,NBA,PF,68,NA,NA,4.9,17.8,0.278,4.3,6.2,0.696,NA,0.8,3.5,14.2
1950-51,29,PHW,NBA,PF,66,NA,NA,6.5,20.6,0.316,5.7,6.7,0.855,7.9,1.8,3.7,18.7
1951-52,30,PHW,NBA,PF,61,NA,31.2,5.5,17.7,0.312,4.1,5,0.825,6,2,4.2,15.1
1952-53,31,PHW,NBA,PF,70,NA,29.8,4.7,13.7,0.346,2.4,3.3,0.727,5.5,2,4.6,11.9
1953-54,32,PHW,NBA,PF,61,NA,8.2,1,3.8,0.266,0.5,0.8,0.571,1.7,0.5,1.5,2.5
Career,NA,,TOT,,489,NA,23.4,5.8,19.1,0.302,4.8,6.3,0.766,5.3,1.2,3.6,16.4
,NA,,NBA,,326,NA,23.4,4.6,14.8,0.309,3.4,4.4,0.772,5.3,1.4,3.5,12.6
,NA,,BAA,,163,NA,NA,8.2,27.6,0.295,7.6,10,0.76,NA,0.8,3.8,23.9
