,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,20,BOS,NBA,PF,71,1051,,,,45%,55%,-1.3,-3.1,15,29,121,12,63,0,53,15,37
2005-06,21,BOS,NBA,PF,59,1062,,,,43%,57%,-5.2,-4.8,12,21,107,9,71,18,68,20,43
2006-07,22,BOS,NBA,C,69,2319,,,,4%,96%,-3.7,+0.5,30,53,156,13,153,17,197,51,91
2007-08,23,MIN,NBA,C,82,2919,,,,,100%,-10.4,-10.9,48,72,133,11,210,10,270,62,122
2008-09,24,MIN,NBA,C,50,1836,,,,6%,94%,-3.3,+4.4,23,35,97,3,134,8,195,42,86
2009-10,25,MIN,NBA,C,76,2463,,,,32%,68%,-10.8,-2.1,37,55,132,8,141,18,306,44,59
2010-11,26,UTA,NBA,C,82,2940,,,,2%,98%,-3.2,-4.6,37,40,165,9,159,7,338,57,91
2011-12,27,UTA,NBA,C,61,2075,,,,,100%,+3.8,+8.8,26,25,106,3,90,4,309,23,61
2012-13,28,UTA,NBA,C,78,2578,,,,,100%,-3.6,-9.4,36,48,117,3,98,3,397,25,84
2013-14,29,CHA,NBA,C,73,2553,,,,31%,69%,+0.4,+1.7,32,47,119,10,144,10,360,39,74
2014-15,30,CHO,NBA,C,65,1992,,,,44%,56%,-4.0,-1.1,24,22,97,4,80,6,255,19,53
2015-16,31,CHO,NBA,C,47,1096,,,,51%,49%,+2.7,-0.2,9,16,85,6,59,2,164,15,36
2016-17,32,IND,NBA,C,66,931,,,,,100%,-5.2,-6.5,8,13,69,7,44,1,137,11,30
2017-18,33,IND,NBA,C,36,484,,,,,100%,-1.7,-3.8,9,7,41,1,22,0,68,12,19
Career,,,NBA,,915,26299,,,,16%,84%,-3.8,-2.3,346,483,1545,99,1468,104,3117,435,886
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,UTA,NBA,,221,7593,,,,1%,99%,-1.4,-2.6,99,113,388,15,347,14,1044,105,236
3 seasons,,MIN,NBA,,208,7218,,,,13%,87%,-8.7,-4.0,108,162,362,22,485,36,771,148,267
3 seasons,,BOS,NBA,,199,4432,,,,23%,77%,-3.5,-1.6,57,103,384,34,287,35,318,86,171
3 seasons,,"CHA,CHO",NBA,,185,5641,,,,40%,60%,-0.7,+0.3,65,85,301,20,283,18,779,73,163
2 seasons,,IND,NBA,,102,1415,,,,,100%,-4.0,-5.6,17,20,110,8,66,1,205,23,49
