Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,20,BOS,NBA,PF,71,1,1051,195,369,0.528,0,3,0,195,366,0.533,0.528,85,135,0.63,119,193,312,24,22,55,66,195,475
2005-06,21,BOS,NBA,PF,59,7,1062,189,379,0.499,0,4,0,189,375,0.504,0.499,86,134,0.642,97,202,299,30,30,46,62,166,464
2006-07,22,BOS,NBA,C,69,60,2319,453,882,0.514,0,1,0,453,881,0.514,0.514,201,295,0.681,237,519,756,88,48,106,136,232,1107
2007-08,23,MIN,NBA,C,82,82,2919,721,1441,0.5,0,5,0,721,1436,0.502,0.5,284,394,0.721,308,603,911,117,74,119,167,222,1726
2008-09,24,MIN,NBA,C,50,50,1836,485,975,0.497,0,4,0,485,971,0.499,0.497,186,252,0.738,172,376,548,79,39,83,92,141,1156
2009-10,25,MIN,NBA,C,76,76,2463,560,1125,0.498,0,4,0,560,1121,0.5,0.498,181,266,0.68,180,523,703,137,63,98,136,205,1301
2010-11,26,UTA,NBA,C,82,82,2940,654,1319,0.496,0,0,NA,654,1319,0.496,0.496,220,289,0.761,235,559,794,149,46,153,105,238,1528
2011-12,27,UTA,NBA,C,61,61,2075,516,1048,0.492,1,4,0.25,515,1044,0.493,0.493,137,177,0.774,133,452,585,134,47,101,62,155,1170
2012-13,28,UTA,NBA,C,78,78,2578,611,1236,0.494,2,17,0.118,609,1219,0.5,0.495,167,217,0.77,156,564,720,164,80,89,105,170,1391
2013-14,29,CHA,NBA,C,73,73,2553,700,1376,0.509,3,15,0.2,697,1361,0.512,0.51,191,277,0.69,156,636,792,155,67,79,124,176,1594
2014-15,30,CHO,NBA,C,65,61,1992,486,1010,0.481,2,5,0.4,484,1005,0.482,0.482,108,165,0.655,99,449,548,113,47,84,68,139,1082
2015-16,31,CHO,NBA,C,47,18,1096,245,505,0.485,0,0,NA,245,505,0.485,0.485,72,111,0.649,57,244,301,70,30,41,34,117,562
2016-17,32,IND,NBA,C,66,1,931,235,471,0.499,0,1,0,235,470,0.5,0.499,65,85,0.765,75,203,278,57,19,16,33,125,535
2017-18,33,IND,NBA,C,36,1,484,111,208,0.534,0,3,0,111,205,0.541,0.534,30,36,0.833,30,113,143,30,16,23,21,66,252
Career,NA,,NBA,,915,651,26299,6161,12344,0.499,8,66,0.121,6153,12278,0.501,0.499,2013,2833,0.711,2054,5636,7690,1347,628,1093,1211,2347,14343
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,UTA,NBA,,221,221,7593,1781,3603,0.494,3,21,0.143,1778,3582,0.496,0.495,524,683,0.767,524,1575,2099,447,173,343,272,563,4089
3 seasons,NA,MIN,NBA,,208,208,7218,1766,3541,0.499,0,13,0,1766,3528,0.501,0.499,651,912,0.714,660,1502,2162,333,176,300,395,568,4183
3 seasons,NA,BOS,NBA,,199,68,4432,837,1630,0.513,0,8,0,837,1622,0.516,0.513,372,564,0.66,453,914,1367,142,100,207,264,593,2046
3 seasons,NA,"CHA,CHO",NBA,,185,152,5641,1431,2891,0.495,5,20,0.25,1426,2871,0.497,0.496,371,553,0.671,312,1329,1641,338,144,204,226,432,3238
2 seasons,NA,IND,NBA,,102,2,1415,346,679,0.51,0,4,0,346,675,0.513,0.51,95,121,0.785,105,316,421,87,35,39,54,191,787
