Season,Team,Lg,Salary
2016-17,New York Knicks,NBA,"$543,471"
2017-18,New York Knicks,NBA,"$4,328,000"
2018-19,New York Knicks,NBA,"$4,544,400"
2018-19,Washington Wizards,NBA,"$170,915"
Career,(may be incomplete),,"$9,586,786"
