Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,27,WSB,NBA,C,4,0,110,10,19,0.526,0,0,NA,10,19,0.526,0.526,9,16,0.563,11,15,26,3,3,10,6,16,29
1985-86,28,WSB,NBA,C,5,5,72,4,11,0.364,0,0,NA,4,11,0.364,0.364,4,4,1,6,3,9,3,2,2,5,13,12
1986-87,29,WSB,NBA,PF,3,3,56,3,5,0.6,0,0,NA,3,5,0.6,0.6,0,0,NA,1,7,8,3,2,5,1,9,6
1987-88,30,WSB,NBA,PF,5,1,95,1,5,0.2,0,0,NA,1,5,0.2,0.2,1,2,0.5,5,12,17,2,2,4,0,18,3
1994-95,37,HOU,NBA,PF,19,0,237,5,13,0.385,0,1,0,5,12,0.417,0.385,4,12,0.333,12,32,44,0,4,10,5,55,14
1995-96,38,HOU,NBA,PF,3,0,8,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,1,1,0,0,0,0,0,0
1996-97,39,HOU,NBA,PF,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,1,0,0,0,0,0
1997-98,40,HOU,NBA,PF,4,0,11,0,0,NA,0,0,NA,0,0,NA,NA,2,2,1,1,2,3,1,0,0,0,4,2
Career,NA,,NBA,,44,9,591,23,54,0.426,0,1,0,23,53,0.434,0.426,20,36,0.556,36,72,108,13,13,31,17,115,66
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,27,0,258,5,14,0.357,0,1,0,5,13,0.385,0.357,6,14,0.429,13,35,48,2,4,10,5,59,16
4 seasons,NA,WSB,NBA,,17,9,333,18,40,0.45,0,0,NA,18,40,0.45,0.45,14,22,0.636,23,37,60,11,9,21,12,56,50
