Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,26,PHI,NBA,PF,1,0,3,0,12,0,0,0,NA,0,12,0,12,48,0.25,0,0,0,0,0,0,0,12,12
1984-85,27,TOT,NBA,C-PF,31,4,667,3.6,6.9,0.528,0,0,NA,3.6,6.9,0.528,2.2,3.1,0.69,3.8,6.1,9.9,1.4,1.2,4.3,1.3,5.8,9.4
1984-85,27,CHI,NBA,PF,3,0,29,2.5,5,0.5,0,0,NA,2.5,5,0.5,5,7.4,0.667,2.5,5,7.4,1.2,0,6.2,5,7.4,9.9
1984-85,27,WSB,NBA,C,28,4,638,3.7,6.9,0.528,0,0,NA,3.7,6.9,0.528,2,2.9,0.692,3.9,6.2,10,1.4,1.2,4.2,1.2,5.7,9.4
1985-86,28,WSB,NBA,C,81,58,1609,2.9,5.7,0.508,0,0,0,2.9,5.7,0.51,1.2,1.9,0.628,2.7,4.5,7.2,1.7,1.3,3,1.6,5.3,7
1986-87,29,WSB,NBA,PF,79,64,1609,2.6,5.6,0.474,0,0,0,2.6,5.5,0.476,1.1,1.7,0.632,3.2,4.7,8,1.8,1.5,3.7,1.7,5.6,6.4
1987-88,30,WSB,NBA,PF,69,49,1313,2,4.9,0.407,0,0,0,2,4.8,0.409,1.5,2.1,0.707,2.9,6,8.9,1.6,1.5,3.1,1.6,6.2,5.4
1988-89,31,WSB,NBA,C,53,45,1154,1.9,3.9,0.48,0,0,0,1.9,3.9,0.484,0.5,0.8,0.64,2.4,5.6,8,1.3,1.2,2.4,1.2,5.8,4.2
1989-90,32,WSB,NBA,C,81,81,2240,1.5,3,0.508,0,0,NA,1.5,3,0.508,1.1,1.7,0.648,2.3,5.8,8.1,2.2,0.8,3.2,1.2,4.8,4.1
1990-91,33,WSB,NBA,C,62,54,1499,1.6,3,0.54,0,0,NA,1.6,3,0.54,0.7,1.2,0.58,2.9,5.8,8.6,1.2,1.2,3,1.1,4.8,3.9
1991-92,34,WSB,NBA,C,75,32,1365,0.9,2.4,0.367,0,0,NA,0.9,2.4,0.367,0.5,1.1,0.5,2.8,5.6,8.4,1.6,1.1,2.4,1,5.6,2.3
1992-93,35,WSB,NBA,C,67,21,1206,1,1.9,0.524,0,0,0,1,1.9,0.532,0.7,1.1,0.579,2.6,5.7,8.3,1.3,1.1,2.3,1.1,4.3,2.6
1993-94,36,DET,NBA,C,42,0,877,1.5,3.2,0.462,0,0,0,1.5,3.2,0.468,0.8,1.4,0.559,3.7,6,9.6,1.2,0.6,1.8,0.5,5.6,3.7
1994-95,37,HOU,NBA,PF,3,0,36,1,3,0.333,0,0,NA,1,3,0.333,1,2,0.5,2,5,7,0,0,1,0,8,3
1995-96,38,HOU,NBA,PF,46,0,297,0.7,2.3,0.316,0,0,NA,0.7,2.3,0.316,0.5,1.6,0.308,3.4,5.6,9,1.5,0.6,2.9,0.4,5.3,1.9
1996-97,39,HOU,NBA,PF,12,0,93,0.8,1.9,0.4,0,0,NA,0.8,1.9,0.4,0,0,NA,1.9,3.1,5,1.2,0.8,1.5,0,3.1,1.5
1997-98,40,HOU,NBA,PF,24,0,127,2,2.8,0.7,0,0,NA,2,2.8,0.7,0.3,0.6,0.5,3.4,3.4,6.8,1.4,0.3,1.7,1.1,6.2,4.3
Career,NA,,NBA,,726,408,14095,1.9,3.9,0.48,0,0,0,1.9,3.8,0.482,1,1.6,0.618,2.8,5.5,8.3,1.6,1.1,2.9,1.2,5.3,4.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,WSB,NBA,,595,408,12633,1.9,4,0.483,0,0,0,1.9,3.9,0.484,1,1.6,0.633,2.8,5.5,8.2,1.6,1.2,3,1.3,5.3,4.8
4 seasons,NA,HOU,NBA,,85,0,553,1,2.4,0.432,0,0,NA,1,2.4,0.432,0.4,1.1,0.353,3.1,4.6,7.7,1.3,0.5,2.3,0.5,5.3,2.5
1 season,NA,DET,NBA,,42,0,877,1.5,3.2,0.462,0,0,0,1.5,3.2,0.468,0.8,1.4,0.559,3.7,6,9.6,1.2,0.6,1.8,0.5,5.6,3.7
1 season,NA,CHI,NBA,,3,0,29,2.5,5,0.5,0,0,NA,2.5,5,0.5,5,7.4,0.667,2.5,5,7.4,1.2,0,6.2,5,7.4,9.9
1 season,NA,PHI,NBA,,1,0,3,0,12,0,0,0,NA,0,12,0,12,48,0.25,0,0,0,0,0,0,0,12,12
