,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1984-85,27,TOT,NBA,,5,9,0,0,5,9,3,6,4,5,9,1,2,4,3,5,11,10.0
1984-85,27,WSB,NBA,,5,9,0,0,5,9,3,6,4,5,9,1,2,4,3,5,11,10.0
1985-86,28,WSB,NBA,,1,4,0,0,1,4,4,4,3,1,4,2,1,1,2,4,6,2.8
1986-87,29,WSB,NBA,,2,2,0,0,2,2,0,0,1,5,6,2,2,2,1,4,4,9.2
1987-88,30,WSB,NBA,,1,2,0,0,1,2,1,2,2,6,6,1,1,2,0,5,2,1.9
1994-95,37,HOU,NBA,,3,5,0,1,3,5,2,2,3,4,5,0,1,3,3,5,6,3.8
1995-96,38,HOU,NBA,,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0
1996-97,39,HOU,NBA,1:41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7
1997-98,40,HOU,NBA,4:03,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,2,2,3.0
Career,,,,4:03,5,9,0,1,5,9,4,6,4,6,9,2,2,4,3,5,11,10.0
4 Seasons,,HOU,NBA,4:03,3,5,0,1,3,5,2,2,3,4,5,1,1,3,3,5,6,3.8
4 Seasons,,WSB,NBA,,5,9,0,0,5,9,4,6,4,6,9,2,2,4,3,5,11,10.0
