Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Garfield Smith,,1,-0.1,-0.2
Robert Swift,75.1,1.1,0,-0.2
Zendon Hamilton,63.8,1.1,0,0
DeSagana Diop,57.9,1,-0.2,-0.3
Loren Meyer,54.5,1.1,-0.3,-0.3
Luke Witte,53.6,1,0.1,0.1
Stojko Vranković,46.6,0.9,0.1,-0.1
Mike Peplowski,45.8,0.9,0.1,0
Wallace Bryant,45.0,1.3,0,0
Chris Dudley,42.4,1,0.2,0.1
Don Martin,41.7,1.6,-0.1,-0.2
