Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,26,BOS,NBA,PF,4,NA,1.5,0.3,1.3,0.2,NA,NA,NA,0.3,1.3,0.2,0.2,0,0.8,0,NA,NA,0.3,0,NA,NA,NA,0.3,0.5
1972-73,27,SDA,ABA,C,4,NA,15.8,1.3,4.3,0.294,0,0,NA,1.3,4.3,0.294,0.294,0.5,1.8,0.286,3,2.3,5.3,0.3,NA,NA,0.3,2.3,3
Career,NA,,TOT,,8,NA,8.6,0.8,2.8,0.273,0,0,NA,0.8,2.8,0.273,0.273,0.3,1.3,0.2,3,2.3,2.8,0.1,NA,NA,0.3,1.3,1.8
,NA,,ABA,,4,NA,15.8,1.3,4.3,0.294,0,0,NA,1.3,4.3,0.294,0.294,0.5,1.8,0.286,3,2.3,5.3,0.3,NA,NA,0.3,2.3,3
,NA,,NBA,,4,NA,1.5,0.3,1.3,0.2,NA,NA,NA,0.3,1.3,0.2,0.2,0,0.8,0,NA,NA,0.3,0,NA,NA,NA,0.3,0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,NBA,,4,NA,1.5,0.3,1.3,0.2,NA,NA,NA,0.3,1.3,0.2,0.2,0,0.8,0,NA,NA,0.3,0,NA,NA,NA,0.3,0.5
1 season,NA,SDA,ABA,,4,NA,15.8,1.3,4.3,0.294,0,0,NA,1.3,4.3,0.294,0.294,0.5,1.8,0.286,3,2.3,5.3,0.3,NA,NA,0.3,2.3,3
