Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,22,IND,NBA,SF,82,78,2956,635,1358,0.468,49,138,0.355,586,1220,0.48,0.486,222,297,0.747,168,509,677,295,90,16,211,310,1541
1987-88,23,IND,NBA,SF,79,71,2807,575,1252,0.459,59,177,0.333,516,1075,0.48,0.483,132,197,0.67,171,365,536,309,73,8,210,266,1341
1988-89,24,IND,NBA,SF,80,79,3012,711,1453,0.489,63,205,0.307,648,1248,0.519,0.511,243,307,0.792,144,372,516,289,83,18,308,280,1728
1989-90,25,IND,NBA,SF,77,73,2714,605,1242,0.487,94,253,0.372,511,989,0.517,0.525,211,270,0.781,126,319,445,230,53,20,170,217,1515
1990-91,26,IND,NBA,SF,80,79,2566,620,1231,0.504,69,203,0.34,551,1028,0.536,0.532,165,229,0.721,121,296,417,238,56,17,184,221,1474
1991-92,27,IND,NBA,SF,81,81,2923,616,1284,0.48,132,354,0.373,484,930,0.52,0.531,133,197,0.675,114,312,426,382,68,18,216,247,1497
1992-93,28,MIN,NBA,SF,78,75,2985,541,1248,0.433,118,332,0.355,423,916,0.462,0.481,109,168,0.649,98,335,433,343,67,30,219,198,1309
1993-94,29,MIN,NBA,SF,77,37,2029,356,843,0.422,100,272,0.368,256,571,0.448,0.482,82,108,0.759,55,198,253,185,45,12,121,164,894
1994-95,30,SAS,NBA,SF,81,1,2033,317,750,0.423,172,445,0.387,145,305,0.475,0.537,66,102,0.647,49,209,258,106,45,12,102,198,872
1995-96,31,SAS,NBA,SF,80,16,2131,308,705,0.437,190,463,0.41,118,242,0.488,0.572,67,104,0.644,76,337,413,100,49,26,91,197,873
1997-98,33,SAS,NBA,PF,61,11,1455,143,398,0.359,95,276,0.344,48,122,0.393,0.479,28,37,0.757,17,187,204,86,29,10,67,121,409
1998-99,34,CHH,NBA,SF,50,21,990,112,289,0.388,55,157,0.35,57,132,0.432,0.483,24,32,0.75,17,115,132,60,20,8,41,90,303
1999-00,35,SEA,NBA,SF,37,0,340,37,123,0.301,24,95,0.253,13,28,0.464,0.398,4,8,0.5,6,47,53,22,5,2,12,56,102
Career,NA,,NBA,,943,622,28941,5576,12176,0.458,1220,3370,0.362,4356,8806,0.495,0.508,1486,2056,0.723,1162,3601,4763,2645,683,197,1952,2565,13858
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,IND,NBA,,479,461,16978,3762,7820,0.481,466,1330,0.35,3296,6490,0.508,0.511,1106,1497,0.739,844,2173,3017,1743,423,97,1299,1541,9096
3 seasons,NA,SAS,NBA,,222,28,5619,768,1853,0.414,457,1184,0.386,311,669,0.465,0.538,161,243,0.663,142,733,875,292,123,48,260,516,2154
2 seasons,NA,MIN,NBA,,155,112,5014,897,2091,0.429,218,604,0.361,679,1487,0.457,0.481,191,276,0.692,153,533,686,528,112,42,340,362,2203
1 season,NA,CHH,NBA,,50,21,990,112,289,0.388,55,157,0.35,57,132,0.432,0.483,24,32,0.75,17,115,132,60,20,8,41,90,303
1 season,NA,SEA,NBA,,37,0,340,37,123,0.301,24,95,0.253,13,28,0.464,0.398,4,8,0.5,6,47,53,22,5,2,12,56,102
