,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1988-89,23,GSW,NBA,,5,11,4,5,5,9,4,6,3,8,9,3,2,2,5,3,14,9.5
1990-91,25,NYK,NBA,,10,19,4,5,9,16,6,9,3,7,7,9,3,2,4,6,25,19.9
1991-92,26,NYK,NBA,,12,22,8,15,10,14,12,15,4,5,6,11,4,3,5,6,30,30.7
1992-93,27,NYK,NBA,,13,36,6,13,11,27,11,13,4,5,7,14,6,2,7,6,39,35.3
1993-94,28,NYK,NBA,,15,29,7,10,12,20,10,12,3,7,7,12,6,2,8,6,39,32.1
1994-95,29,NYK,NBA,,12,21,8,15,7,14,6,10,3,6,7,9,5,2,6,6,35,26.3
1995-96,30,NYK,NBA,,14,24,7,16,8,14,8,8,2,6,7,9,7,2,6,6,37,27.9
1996-97,31,NYK,NBA,39:19,10,20,7,12,7,11,12,13,2,6,6,9,4,1,8,6,31,26.5
1997-98,32,NYK,NBA,49:09,11,20,9,12,10,14,11,13,3,6,7,9,5,1,5,6,34,26.7
1998-99,33,GSW,NBA,42:57,11,25,5,10,10,20,5,6,3,7,10,12,5,1,5,6,27,22.4
1999-00,34,TOT,NBA,43:10,12,26,5,11,10,23,7,7,2,8,8,12,4,1,5,6,28,21.5
1999-00,34,GSW,NBA,43:10,12,26,5,11,10,23,7,7,2,8,8,12,4,1,5,6,28,21.5
1999-00,34,CHI,NBA,30:17,6,13,2,4,4,10,3,3,0,4,4,4,3,1,2,4,17,14.6
2000-01,35,UTA,NBA,43:43,10,17,5,6,9,15,7,8,4,4,8,7,4,1,5,6,21,17.6
2001-02,36,UTA,NBA,39:17,8,13,3,5,6,9,4,4,2,4,4,6,3,0,4,6,20,15.2
Career,,,,49:09,15,36,9,16,12,27,12,15,4,8,10,14,7,3,8,6,39,35.3
8 Seasons,,NYK,NBA,49:09,15,36,9,16,12,27,12,15,4,7,7,14,7,3,8,6,39,35.3
2 Seasons,,UTA,NBA,43:43,10,17,5,6,9,15,7,8,4,4,8,7,4,1,5,6,21,17.6
3 Seasons,,GSW,NBA,43:10,12,26,5,11,10,23,7,7,3,8,10,12,5,2,5,6,28,22.4
1 Season,,CHI,NBA,30:17,6,13,2,4,4,10,3,3,0,4,4,4,3,1,2,4,17,14.6
