Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,22,BOS,NBA,PG,5,0,17,6.4,8.5,0.75,2.1,2.1,1,4.2,6.4,0.667,6.4,12.7,0.5,4.2,4.2,8.5,6.4,0,0,0,0,21.2
2017-18,23,TOT,NBA,PG,15,0,80,3.2,8.1,0.389,0.5,3.2,0.143,2.7,5,0.545,0.5,0.9,0.5,2.3,3.2,5.4,4.1,2.3,0.5,4.5,3.2,7.2
2017-18,23,HOU,NBA,PG,12,0,63,2.3,8,0.286,0,3.4,0,2.3,4.6,0.5,0,0,NA,2.3,4,6.3,2.9,2.3,0.6,5.1,3.4,4.6
2017-18,23,PHI,NBA,PG,3,0,17,6.4,8.5,0.75,2.1,2.1,1,4.2,6.4,0.667,2.1,4.2,0.5,2.1,0,2.1,8.5,2.1,0,2.1,2.1,16.9
2018-19,24,PHI,NBA,PG,6,0,39,7.4,13.8,0.533,1.8,5.5,0.333,5.5,8.3,0.667,3.7,3.7,1,1.8,0.9,2.8,4.6,1.8,0,0.9,3.7,20.3
Career,NA,,NBA,,26,0,136,4.8,9.8,0.486,1.1,3.7,0.286,3.7,6.1,0.609,2.1,3.2,0.667,2.4,2.6,5,4.5,1.9,0.3,2.9,2.9,12.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,HOU,NBA,,12,0,63,2.3,8,0.286,0,3.4,0,2.3,4.6,0.5,0,0,NA,2.3,4,6.3,2.9,2.3,0.6,5.1,3.4,4.6
2 seasons,NA,PHI,NBA,,9,0,56,7.1,12.2,0.579,1.9,4.5,0.429,5.1,7.7,0.667,3.2,3.9,0.833,1.9,0.6,2.6,5.8,1.9,0,1.3,3.2,19.3
1 season,NA,BOS,NBA,,5,0,17,6.4,8.5,0.75,2.1,2.1,1,4.2,6.4,0.667,6.4,12.7,0.5,4.2,4.2,8.5,6.4,0,0,0,0,21.2
