Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1982-83,22,CLE,NBA,PG,68,990,11.7,0.471,0.038,0.225,1.9,9.3,5.5,25.5,2.7,0.3,22.4,22.4,NA,-1.1,0.8,-0.2,-0.011,NA,-2.3,-0.4,-2.7,-0.2
1983-84,23,CLE,NBA,PG,76,1712,12.8,0.485,0.028,0.326,3.1,7.4,5.2,27.9,2.2,0.1,19.7,21,NA,-0.4,1.3,0.9,0.025,NA,-0.9,-0.9,-1.8,0.1
1984-85,24,CLE,NBA,PG,81,2401,16,0.524,0.038,0.241,2.4,10.7,6.6,39.4,2.5,0.1,21.3,16.3,NA,2.3,2.3,4.6,0.092,NA,1.3,0.4,1.7,2.2
1985-86,25,CLE,NBA,PG,78,2472,15.2,0.475,0.043,0.249,3.4,8.9,6.1,40.7,2.3,0.2,19.9,19.8,NA,1,2,3,0.059,NA,1.3,-0.7,0.6,1.6
1986-87,26,CLE,NBA,PG,72,2182,12.1,0.485,0.141,0.186,2.7,9.7,6.2,24.6,2,0.2,17.1,17.5,NA,0.3,2.3,2.6,0.058,NA,-1.4,0.2,-1.3,0.4
1987-88,27,NJN,NBA,PG,82,2774,12.4,0.503,0.18,0.201,2.5,8.5,5.4,25.8,1.9,0.2,17.1,17.9,NA,0.8,1.7,2.6,0.044,NA,-0.7,-0.7,-1.4,0.4
1988-89,28,NJN,NBA,PG,68,1642,11.3,0.467,0.112,0.256,2.4,7.6,4.9,33.1,2.1,0.2,22.9,17.3,NA,-0.6,1,0.4,0.013,NA,-1.6,-1.1,-2.7,-0.3
1989-90,29,BOS,NBA,PG,54,1095,10.8,0.489,0.083,0.179,2.8,6,4.5,33.3,1.8,0.2,27.7,12.5,NA,0.3,0.8,1.1,0.047,NA,-1,-0.6,-1.6,0.1
1991-92,31,BOS,NBA,PG,73,1742,12.7,0.478,0.083,0.188,2.5,7.4,5.1,35.9,1.6,0.1,21.3,17.2,NA,0.6,1.4,1.9,0.053,NA,-0.2,-1,-1.2,0.4
1992-93,32,BOS,NBA,PG,10,97,2,0.416,0.04,0.24,1.2,6.9,4.1,26.4,1,0,38.1,20,NA,-0.4,0.1,-0.3,-0.159,NA,-7.1,-2.7,-9.8,-0.2
1993-94,33,ATL,NBA,PG,3,13,7.6,0.347,0,1,0,8.5,4.2,28.1,0,0,0,9.5,NA,0,0,0,0.105,NA,-5.4,-1.4,-6.8,0
Career,NA,,NBA,,665,17120,13,0.488,0.088,0.231,2.7,8.6,5.6,32.1,2.1,0.2,20.3,18,NA,2.8,13.9,16.6,0.047,NA,-0.4,-0.5,-0.9,4.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CLE,NBA,,375,9757,13.9,0.489,0.06,0.245,2.8,9.3,6,33,2.3,0.2,19.8,18.9,NA,2.1,8.9,10.9,0.054,NA,-0.1,-0.3,-0.3,4.1
2 seasons,NA,NJN,NBA,,150,4416,12,0.49,0.156,0.22,2.4,8.1,5.2,28.5,2,0.2,19.2,17.7,NA,0.3,2.7,3,0.033,NA,-1.1,-0.8,-1.9,0.1
3 seasons,NA,BOS,NBA,,137,2934,11.7,0.479,0.081,0.187,2.6,6.9,4.8,34.6,1.7,0.2,23.9,15.5,NA,0.4,2.3,2.7,0.044,NA,-0.7,-0.9,-1.6,0.3
1 season,NA,ATL,NBA,,3,13,7.6,0.347,0,1,0,8.5,4.2,28.1,0,0,0,9.5,NA,0,0,0,0.105,NA,-5.4,-1.4,-6.8,0
