,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1960-61,22,NYK,NBA,,10,,11,,,,,22
1961-62,23,NYK,NBA,,8,,6,,,,,19
1962-63,24,NYK,NBA,,13,,9,,,,,27
1963-64,25,NYK,NBA,,6,,7,8,,,,17
1964-65,26,NYK,NBA,,10,,7,10,,,,25
Career,,,,,13,,11,,,,,27
