Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,POR,NBA,SG,4,NA,35,2,4,0.5,NA,NA,NA,2,4,0.5,0.5,0,0,NA,1,4,5,3,1,0,1,3,4
1978-79,23,POR,NBA,SG,3,NA,52,5,11,0.455,NA,NA,NA,5,11,0.455,0.455,0,0,NA,2,4,6,4,5,0,1,7,10
1979-80,24,POR,NBA,SG,3,NA,24,2,8,0.25,0,0,NA,2,8,0.25,0.25,2,2,1,1,3,4,4,1,0,1,3,6
1981-82,26,DEN,NBA,SG,3,NA,81,6,13,0.462,0,0,NA,6,13,0.462,0.462,7,8,0.875,10,8,18,10,8,1,5,11,19
1982-83,27,DEN,NBA,SG,8,NA,300,18,41,0.439,0,0,NA,18,41,0.439,0.439,5,8,0.625,27,51,78,20,12,3,14,21,41
1983-84,28,DEN,NBA,SG,5,NA,178,14,25,0.56,0,0,NA,14,25,0.56,0.56,5,7,0.714,20,19,39,8,10,4,8,19,33
1984-85,29,DEN,NBA,SG,15,15,371,27,65,0.415,0,0,NA,27,65,0.415,0.415,14,19,0.737,27,33,60,34,24,3,10,45,68
1985-86,30,DEN,NBA,SG,10,10,276,20,46,0.435,0,0,NA,20,46,0.435,0.435,9,14,0.643,22,31,53,13,16,0,3,34,49
1986-87,31,DEN,NBA,SG,3,0,22,1,4,0.25,0,0,NA,1,4,0.25,0.25,0,0,NA,1,2,3,2,1,1,1,3,2
1987-88,32,DEN,NBA,SG,11,3,185,11,20,0.55,0,0,NA,11,20,0.55,0.55,4,8,0.5,11,18,29,3,8,0,4,20,26
1988-89,33,PHO,NBA,SG,8,0,79,3,7,0.429,0,0,NA,3,7,0.429,0.429,1,2,0.5,7,8,15,1,5,0,2,11,7
1989-90,34,DEN,NBA,SF,3,0,31,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,1,6,7,2,4,1,1,3,0
Career,NA,,NBA,,76,28,1634,109,244,0.447,0,0,NA,109,244,0.447,0.447,47,68,0.691,130,187,317,104,95,13,51,180,265
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,DEN,NBA,,58,28,1444,97,214,0.453,0,0,NA,97,214,0.453,0.453,44,64,0.688,119,168,287,92,83,13,46,156,238
3 seasons,NA,POR,NBA,,10,NA,111,9,23,0.391,0,0,NA,9,23,0.391,0.391,2,2,1,4,11,15,11,7,0,3,13,20
1 season,NA,PHO,NBA,,8,0,79,3,7,0.429,0,0,NA,3,7,0.429,0.429,1,2,0.5,7,8,15,1,5,0,2,11,7
