Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,POR,NBA,SG,4,NA,8.8,0.5,1,0.5,NA,NA,NA,0.5,1,0.5,0.5,0,0,NA,0.3,1,1.3,0.8,0.3,0,0.3,0.8,1
1978-79,23,POR,NBA,SG,3,NA,17.3,1.7,3.7,0.455,NA,NA,NA,1.7,3.7,0.455,0.455,0,0,NA,0.7,1.3,2,1.3,1.7,0,0.3,2.3,3.3
1979-80,24,POR,NBA,SG,3,NA,8,0.7,2.7,0.25,0,0,NA,0.7,2.7,0.25,0.25,0.7,0.7,1,0.3,1,1.3,1.3,0.3,0,0.3,1,2
1981-82,26,DEN,NBA,SG,3,NA,27,2,4.3,0.462,0,0,NA,2,4.3,0.462,0.462,2.3,2.7,0.875,3.3,2.7,6,3.3,2.7,0.3,1.7,3.7,6.3
1982-83,27,DEN,NBA,SG,8,NA,37.5,2.3,5.1,0.439,0,0,NA,2.3,5.1,0.439,0.439,0.6,1,0.625,3.4,6.4,9.8,2.5,1.5,0.4,1.8,2.6,5.1
1983-84,28,DEN,NBA,SG,5,NA,35.6,2.8,5,0.56,0,0,NA,2.8,5,0.56,0.56,1,1.4,0.714,4,3.8,7.8,1.6,2,0.8,1.6,3.8,6.6
1984-85,29,DEN,NBA,SG,15,15,24.7,1.8,4.3,0.415,0,0,NA,1.8,4.3,0.415,0.415,0.9,1.3,0.737,1.8,2.2,4,2.3,1.6,0.2,0.7,3,4.5
1985-86,30,DEN,NBA,SG,10,10,27.6,2,4.6,0.435,0,0,NA,2,4.6,0.435,0.435,0.9,1.4,0.643,2.2,3.1,5.3,1.3,1.6,0,0.3,3.4,4.9
1986-87,31,DEN,NBA,SG,3,0,7.3,0.3,1.3,0.25,0,0,NA,0.3,1.3,0.25,0.25,0,0,NA,0.3,0.7,1,0.7,0.3,0.3,0.3,1,0.7
1987-88,32,DEN,NBA,SG,11,3,16.8,1,1.8,0.55,0,0,NA,1,1.8,0.55,0.55,0.4,0.7,0.5,1,1.6,2.6,0.3,0.7,0,0.4,1.8,2.4
1988-89,33,PHO,NBA,SG,8,0,9.9,0.4,0.9,0.429,0,0,NA,0.4,0.9,0.429,0.429,0.1,0.3,0.5,0.9,1,1.9,0.1,0.6,0,0.3,1.4,0.9
1989-90,34,DEN,NBA,SF,3,0,10.3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0.3,2,2.3,0.7,1.3,0.3,0.3,1,0
Career,NA,,NBA,,76,28,21.5,1.4,3.2,0.447,0,0,NA,1.4,3.2,0.447,0.447,0.6,0.9,0.691,1.7,2.5,4.2,1.4,1.3,0.2,0.7,2.4,3.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,DEN,NBA,,58,28,24.9,1.7,3.7,0.453,0,0,NA,1.7,3.7,0.453,0.453,0.8,1.1,0.688,2.1,2.9,4.9,1.6,1.4,0.2,0.8,2.7,4.1
3 seasons,NA,POR,NBA,,10,NA,11.1,0.9,2.3,0.391,0,0,NA,0.9,2.3,0.391,0.391,0.2,0.2,1,0.4,1.1,1.5,1.1,0.7,0,0.3,1.3,2
1 season,NA,PHO,NBA,,8,0,9.9,0.4,0.9,0.429,0,0,NA,0.4,0.9,0.429,0.429,0.1,0.3,0.5,0.9,1,1.9,0.1,0.6,0,0.3,1.4,0.9
