Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,KEN,ABA,C,5,NA,175,22,51,0.431,0,0,NA,22,51,0.431,0.431,14,20,0.7,NA,NA,59,14,12,25,58
1968-69,26,KEN,ABA,C,7,NA,63,4,15,0.267,0,0,NA,4,15,0.267,0.267,3,7,0.429,NA,NA,21,5,1,11,11
Career,NA,,ABA,,12,NA,238,26,66,0.394,0,0,NA,26,66,0.394,0.394,17,27,0.63,NA,NA,80,19,13,36,69
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,KEN,ABA,,12,NA,238,26,66,0.394,0,0,NA,26,66,0.394,0.394,17,27,0.63,NA,NA,80,19,13,36,69
