Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,25,KEN,ABA,C,5,175,14.6,0.485,0,0.392,NA,NA,15.3,13.1,16.7,16.2,NA,0.1,0.2,0.3,0.072
1968-69,26,KEN,ABA,C,7,63,6.5,0.304,0,0.467,NA,NA,14.6,10.9,5.2,11.8,NA,-0.2,0,-0.1,-0.083
Career,NA,,ABA,,12,238,12.5,0.443,0,0.409,NA,NA,15.1,12.5,14.3,15,NA,0,0.2,0.2,0.031
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,KEN,ABA,,12,238,12.5,0.443,0,0.409,NA,NA,15.1,12.5,14.3,15,NA,0,0.2,0.2,0.031
