,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,22,HOU,NBA,PF,17,126,,,12%,75%,13%,-10.0,-10.8,1,1,6,2,4,1,7,0,4
2012-13,23,TOT,NBA,PF-SF,77,1524,,,19%,76%,6%,-3.8,-2.7,29,16,75,12,54,7,146,10,31
2012-13,23,HOU,NBA,PF,54,1154,,,6%,87%,7%,+0.7,-4.1,19,11,62,8,36,5,112,7,25
2012-13,23,PHO,NBA,SF,23,370,,,59%,39%,2%,-17.8,-11.9,10,5,13,4,18,2,34,3,6
2013-14,24,PHO,NBA,SF,82,1800,,,56%,43%,1%,+4.2,+3.1,36,23,89,8,57,9,199,12,25
2014-15,25,PHO,NBA,PF,81,2045,,,31%,54%,15%,-1.5,-0.8,36,18,94,6,37,12,305,9,25
2015-16,26,DET,NBA,SF,80,2856,,,91%,9%,,+2.3,+6.8,53,51,75,15,105,13,473,25,29
2016-17,27,DET,NBA,SF,79,2565,,1%,95%,5%,,-2.5,-3.0,53,21,88,4,77,8,351,15,22
2017-18,28,BOS,NBA,PF,54,1447,,,15%,84%,2%,-0.1,-6.0,22,15,53,11,70,3,174,18,23
2018-19,29,BOS,NBA,PF,75,2091,,,,97%,3%,+2.6,-4.6,31,26,100,16,73,10,259,18,36
2019-20,30,TOT,NBA,SF-PF,55,1727,,,68%,31%,1%,-0.8,-1.2,37,23,79,18,79,7,181,24,24
2019-20,30,NYK,NBA,SF,43,1387,,,85%,15%,,-4.3,+3.6,31,17,60,16,73,6,135,23,20
2019-20,30,LAC,NBA,PF,12,340,,,,96%,4%,+13.0,+7.3,6,6,19,2,6,1,46,1,4
Career,,,NBA,,600,16181,,,52%,45%,3%,+0.1,-0.6,298,194,659,92,556,70,2095,131,219
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHO,NBA,,186,4215,,,44%,48%,8%,-0.5,-0.1,82,46,196,18,112,23,538,24,56
2 seasons,,DET,NBA,,159,5421,,,93%,7%,,0.0,+2.2,106,72,163,19,182,21,824,40,51
2 seasons,,BOS,NBA,,129,3538,,,6%,92%,2%,+1.5,-5.1,53,41,153,27,143,13,433,36,59
2 seasons,,HOU,NBA,,71,1280,,,6%,86%,7%,-0.3,-4.7,20,12,68,10,40,6,119,7,29
1 season,,NYK,NBA,,43,1387,,,85%,15%,,-4.3,+3.6,31,17,60,16,73,6,135,23,20
1 season,,LAC,NBA,,12,340,,,,96%,4%,+13.0,+7.3,6,6,19,2,6,1,46,1,4
