Season,Team,Lg,Salary
2011-12,Houston Rockets,NBA,"$1,823,280"
2012-13,Phoenix Suns,NBA,"$1,959,960"
2013-14,Phoenix Suns,NBA,"$1,987,320"
2014-15,Phoenix Suns,NBA,"$2,943,221"
2015-16,Detroit Pistons,NBA,"$5,000,000"
2016-17,Detroit Pistons,NBA,"$4,625,000"
2017-18,Boston Celtics,NBA,"$5,000,000"
2018-19,Boston Celtics,NBA,"$5,375,000"
Career,(may be incomplete),,"$28,713,781"
