Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,NYK,BAA,NA,60,NA,NA,2.9,9.7,0.3,1.7,2.7,0.644,NA,0.6,1.5,7.6
1947-48,24,NYK,BAA,NA,47,NA,NA,2.5,8.7,0.285,1.4,2.2,0.631,NA,0.4,1.2,6.4
1948-49,25,TOT,BAA,NA,57,NA,NA,2.8,9.2,0.305,1.6,2.6,0.617,NA,1.8,1.5,7.2
1948-49,25,NYK,BAA,NA,35,NA,NA,2.2,7.7,0.285,1.3,2.3,0.568,NA,1.5,1.5,5.7
1948-49,25,INJ,BAA,NA,22,NA,NA,3.8,11.6,0.325,2.1,3.1,0.676,NA,2.2,1.4,9.6
1949-50,26,BLB,NBA,NA,53,NA,NA,2.3,7.5,0.302,1.6,2.3,0.702,NA,1.7,1.4,6.2
1950-51,27,TOT,NBA,NA,47,NA,NA,1.7,5.7,0.303,1.2,1.8,0.655,1.5,1.5,1.7,4.6
1950-51,27,BLB,NBA,NA,16,NA,NA,2.2,6.3,0.35,1.3,1.8,0.714,1.7,1.3,1.8,5.6
1950-51,27,WSC,NBA,NA,12,NA,NA,1.1,5.4,0.2,1.2,2.3,0.519,0.9,1.3,1.7,3.3
1950-51,27,TRI,NBA,NA,19,NA,NA,1.7,5.4,0.324,1.1,1.5,0.724,1.7,1.7,1.7,4.6
Career,NA,,TOT,NA,264,NA,NA,2.5,8.3,0.299,1.5,2.3,0.648,1.5,1.2,1.5,6.5
,NA,,BAA,NA,164,NA,NA,2.8,9.3,0.298,1.6,2.5,0.631,NA,0.9,1.4,7.1
,NA,,NBA,NA,100,NA,NA,2,6.6,0.303,1.4,2.1,0.683,1.5,1.6,1.6,5.4
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,BAA,NA,142,NA,NA,2.6,8.9,0.292,1.5,2.4,0.622,NA,0.7,1.4,6.7
2 seasons,NA,BLB,NBA,NA,69,NA,NA,2.2,7.2,0.312,1.6,2.2,0.704,1.7,1.6,1.5,6
1 season,NA,INJ,BAA,NA,22,NA,NA,3.8,11.6,0.325,2.1,3.1,0.676,NA,2.2,1.4,9.6
1 season,NA,TRI,NBA,NA,19,NA,NA,1.7,5.4,0.324,1.1,1.5,0.724,1.7,1.7,1.7,4.6
1 season,NA,WSC,NBA,NA,12,NA,NA,1.1,5.4,0.2,1.2,2.3,0.519,0.9,1.3,1.7,3.3
