Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,22,TOR,NBA,PG,70,70,40.9,6.9,16.1,0.426,1.9,4.8,0.395,5,11.3,0.439,0.485,3.4,4.2,0.797,0.8,3.2,4,9.3,1.4,0.3,3.8,2.4,19
1996-97,23,TOR,NBA,PG,81,81,40.9,7,17.4,0.401,2.2,6.1,0.355,4.8,11.2,0.426,0.463,4.1,5,0.823,1.1,3,4.1,8.8,1.5,0.2,3.6,2,20.2
1997-98,24,TOT,NBA,PG,71,71,40,6.3,15.4,0.411,1.3,4.3,0.299,5,11.1,0.454,0.452,3.4,4,0.829,1.2,3,4.2,8.2,1.6,0.1,3.1,2.1,17.3
1997-98,24,TOR,NBA,PG,49,49,41.5,7.2,17,0.425,1.3,4.2,0.317,5.9,12.8,0.46,0.464,3.7,4.3,0.844,1.3,3.1,4.4,8.1,1.6,0.1,3.2,2.3,19.4
1997-98,24,POR,NBA,PG,22,22,36.6,4.3,11.7,0.364,1.2,4.5,0.263,3.1,7.2,0.428,0.415,2.7,3.4,0.787,1.1,2.6,3.7,8.2,1.5,0.1,2.9,1.7,12.4
1998-99,25,POR,NBA,PG,50,50,33.5,5,12.6,0.396,0.9,2.8,0.31,4.1,9.7,0.421,0.431,1.8,2.4,0.73,0.8,2.5,3.3,6.2,1,0.1,2.2,1.6,12.6
1999-00,26,POR,NBA,PG,78,78,30.4,4.9,11.5,0.432,1,2.7,0.377,3.9,8.7,0.449,0.477,1.6,1.9,0.841,0.8,2.3,3.1,5.2,1,0,1.9,2.2,12.5
2000-01,27,POR,NBA,PG,82,82,32.4,5,11.4,0.434,1,2.7,0.374,4,8.7,0.453,0.478,2.1,2.5,0.831,0.8,2.9,3.7,5.7,1.3,0.1,2.3,2.5,13
2001-02,28,POR,NBA,PG,75,71,37.3,4.9,12.2,0.402,1.4,3.9,0.353,3.5,8.3,0.425,0.459,2.3,2.6,0.888,1,2.9,3.9,6.5,0.9,0.1,2,2,13.5
2002-03,29,POR,NBA,PG,59,27,22.3,2.6,7,0.376,0.7,1.9,0.386,1.9,5.1,0.372,0.429,0.9,1.1,0.791,0.7,1.9,2.6,3.5,0.7,0.1,1.4,1.1,6.9
2003-04,30,POR,NBA,PG,82,82,38,5,12.4,0.401,1.9,5.2,0.365,3.1,7.2,0.426,0.477,1.5,1.8,0.876,0.6,3.1,3.8,6.1,1.2,0.1,2.2,2.1,13.4
2004-05,31,POR,NBA,PG,81,70,34.1,5.6,14.4,0.392,2.2,6,0.369,3.4,8.3,0.409,0.47,2.2,2.5,0.915,0.7,3.1,3.8,5.7,1.1,0,2,2,15.8
2005-06,32,MEM,NBA,PG,27,27,31.9,4.2,10.6,0.397,1.3,3.9,0.346,2.9,6.8,0.426,0.46,2,2.3,0.855,0.9,2.7,3.5,4.7,0.7,0,2,1.8,11.7
2006-07,33,MEM,NBA,PG,62,51,24.2,2.8,7,0.391,1,2.8,0.337,1.8,4.2,0.427,0.459,1.1,1.3,0.795,0.5,1.7,2.2,4.8,0.8,0,1.6,1.5,7.5
2007-08,34,TOT,NBA,PG,60,33,17.3,2,5.6,0.356,0.8,2.5,0.336,1.2,3.1,0.372,0.43,0.5,0.6,0.794,0.3,1.6,2,2.8,0.5,0,1.3,1.3,5.3
2007-08,34,MEM,NBA,PG,29,29,21.5,2.7,6.7,0.397,1.2,3.2,0.383,1.4,3.4,0.41,0.49,0.7,0.9,0.808,0.5,2,2.4,3.9,0.7,0,1.7,1.6,7.3
2007-08,34,SAS,NBA,PG,31,4,13.3,1.4,4.6,0.301,0.5,1.8,0.255,0.9,2.8,0.33,0.35,0.2,0.3,0.75,0.2,1.3,1.5,1.7,0.4,0.1,1,1,3.4
Career,NA,,NBA,,878,793,33.2,4.9,12.1,0.406,1.4,3.9,0.357,3.5,8.2,0.43,0.464,2.1,2.6,0.833,0.8,2.7,3.5,6.1,1.1,0.1,2.3,1.9,13.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,POR,NBA,,529,482,33.1,4.8,11.8,0.405,1.4,3.8,0.359,3.4,8,0.427,0.463,1.8,2.2,0.846,0.8,2.7,3.5,5.7,1.1,0.1,2.1,2,12.8
3 seasons,NA,TOR,NBA,,200,200,41,7,16.8,0.415,1.9,5.2,0.36,5.1,11.7,0.44,0.471,3.7,4.5,0.82,1,3.1,4.1,8.8,1.5,0.2,3.6,2.2,19.6
3 seasons,NA,MEM,NBA,,118,107,25.3,3.1,7.8,0.394,1.1,3.2,0.351,2,4.6,0.424,0.466,1.2,1.4,0.819,0.6,2,2.6,4.6,0.7,0,1.7,1.6,8.4
1 season,NA,SAS,NBA,,31,4,13.3,1.4,4.6,0.301,0.5,1.8,0.255,0.9,2.8,0.33,0.35,0.2,0.3,0.75,0.2,1.3,1.5,1.7,0.4,0.1,1,1,3.4
