Season,Team,Lg,Salary
2002-03,Memphis Grizzlies,NBA,"$1,500,000"
2003-04,Phoenix Suns,NBA,"$1,600,000"
2004-05,Chicago Bulls,NBA,"$1,700,000"
Career,(may be incomplete),,"$4,800,000"
