Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,21,NYA,ABA,PF,14,NA,470,101,204,0.495,0,0,NA,101,204,0.495,0.495,19,31,0.613,67,96,163,25,15,2,38,33,221
1974-75,22,NYA,ABA,PF,5,NA,199,47,88,0.534,0,0,NA,47,88,0.534,0.534,13,17,0.765,21,43,64,5,10,0,19,17,107
1975-76,23,SAA,ABA,PF,7,NA,277,61,131,0.466,1,3,0.333,60,128,0.469,0.469,27,30,0.9,30,50,80,16,5,4,33,16,150
1976-77,24,SAS,NBA,PF,2,NA,79,16,33,0.485,NA,NA,NA,16,33,0.485,0.485,2,2,1,3,12,15,6,5,1,NA,9,34
1977-78,25,SAS,NBA,SF,6,NA,200,46,103,0.447,NA,NA,NA,46,103,0.447,0.447,14,19,0.737,16,39,55,22,5,2,19,23,106
1978-79,26,SAS,NBA,PF,14,NA,557,128,292,0.438,NA,NA,NA,128,292,0.438,0.438,39,53,0.736,57,103,160,42,20,1,33,42,295
1979-80,27,SAS,NBA,PF,3,NA,81,10,34,0.294,0,0,NA,10,34,0.294,0.294,6,11,0.545,6,7,13,4,0,0,5,6,26
1980-81,28,CHI,NBA,SF,6,NA,114,18,46,0.391,0,1,0,18,45,0.4,0.391,4,8,0.5,17,10,27,8,4,1,1,4,40
Career,NA,,TOT,,57,NA,1977,427,931,0.459,1,4,0.25,426,927,0.46,0.459,124,171,0.725,217,360,577,128,64,11,148,150,979
,NA,,NBA,,31,NA,1031,218,508,0.429,0,1,0,218,507,0.43,0.429,65,93,0.699,99,171,270,82,34,5,58,84,501
,NA,,ABA,,26,NA,946,209,423,0.494,1,3,0.333,208,420,0.495,0.495,59,78,0.756,118,189,307,46,30,6,90,66,478
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"SAA,SAS",ABA,,32,NA,1194,261,593,0.44,1,3,0.333,260,590,0.441,0.441,88,115,0.765,112,211,323,90,35,8,90,96,611
2 seasons,NA,NYA,ABA,,19,NA,669,148,292,0.507,0,0,NA,148,292,0.507,0.507,32,48,0.667,88,139,227,30,25,2,57,50,328
1 season,NA,CHI,NBA,,6,NA,114,18,46,0.391,0,1,0,18,45,0.4,0.391,4,8,0.5,17,10,27,8,4,1,1,4,40
