Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,21,NYA,ABA,PF,1,NA,22:00,8,12,0.667,0,0,NA,2,3,0.667,1,6,0,0,0,3,1,18
1974-75,22,NYA,ABA,PF,1,NA,16:00,6,11,0.545,0,0,NA,0,0,NA,0,4,1,0,0,1,0,12
1975-76,23,SAA,ABA,PF,1,NA,20:00,5,7,0.714,0,0,NA,0,0,NA,NA,6,2,NA,NA,NA,5,10
1977-78,25,SAS,NBA,SF,1,1,20:00,8,15,0.533,NA,NA,NA,0,0,NA,3,4,0,0,0,2,0,16
1978-79,26,SAS,NBA,PF,1,0,7:00,1,3,0.333,NA,NA,NA,1,2,0.5,0,2,1,0,0,0,0,3
Career,NA,,TOT,,5,1,85,28,48,0.583,0,0,NA,3,5,0.6,4,22,4,0,0,6,6,59
,NA,,ABA,,3,NA,58,19,30,0.633,0,0,NA,2,3,0.667,1,16,3,0,0,4,6,40
,NA,,NBA,,2,1,27,9,18,0.5,NA,NA,NA,1,2,0.5,3,6,1,0,0,2,0,19
