Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,21,NYA,ABA,PF,84,NA,2908,7.3,15.8,0.462,0,0,0,7.3,15.8,0.463,1.9,2.7,0.703,4.6,7.3,11.9,1.4,1,0.2,3.1,3.1,16.5
1974-75,22,NYA,ABA,PF,84,NA,3165,7.7,15.1,0.509,0,0,0.5,7.7,15.1,0.509,2.5,3.2,0.77,3.2,7.1,10.2,1.4,1.2,0.3,2.3,2.6,17.9
1975-76,23,SAA,ABA,PF,81,NA,2920,8,16.6,0.481,0,0,0,8,16.6,0.482,2.7,3.5,0.781,3.5,7.5,11.1,1.9,1.1,0.5,3,2,18.7
1976-77,24,SAS,NBA,PF,78,NA,2936,8.7,17.6,0.492,NA,NA,NA,8.7,17.6,0.492,3.6,4.4,0.823,3.5,7.3,10.8,2.8,2,0.7,NA,2.3,20.9
1977-78,25,SAS,NBA,SF,81,NA,2869,8.8,17.9,0.489,NA,NA,NA,8.8,17.9,0.489,3.5,4.1,0.854,3.1,6.6,9.7,3.4,1.4,0.3,3.5,2.6,21
1978-79,26,SAS,NBA,PF,81,NA,2947,9.1,18.1,0.504,NA,NA,NA,9.1,18.1,0.504,3.6,4.3,0.845,3.2,6.5,9.7,4.1,1.9,0.2,3.7,2.3,21.9
1979-80,27,SAS,NBA,PF,78,NA,2798,8.3,17.2,0.485,0,0.1,0.111,8.3,17,0.488,3.5,4.4,0.783,3.3,6.7,10,3,1.4,0.2,3,2.5,20.1
1980-81,28,CHI,NBA,SF,77,NA,2161,7.6,15.8,0.48,0,0,NA,7.6,15.8,0.48,3,4.1,0.735,3,3.6,6.6,2,1.2,0.3,2.7,2.7,18.1
1981-82,29,CHI,NBA,PF,60,30,1036,6.7,14.3,0.466,0,0,NA,6.7,14.3,0.466,1.7,3.1,0.568,2.5,3.8,6.3,2.3,1,0.2,2.8,2.5,15.1
1982-83,30,TOT,NBA,PF,48,7,770,5.6,12,0.463,0,0,0,5.6,12,0.465,2,2.7,0.737,3.1,3.8,6.9,1.8,1.1,0.4,2.2,3,13.1
1982-83,30,CHI,NBA,PF,5,0,25,2.9,8.6,0.333,0,0,NA,2.9,8.6,0.333,0,0,NA,1.4,4.3,5.8,0,1.4,0,2.9,2.9,5.8
1982-83,30,GSW,NBA,PF,11,0,121,5.1,11.6,0.436,0,0,NA,5.1,11.6,0.436,2.1,3.3,0.636,3.9,3.9,7.7,1.5,0.3,0,1.8,3.9,12.2
1982-83,30,CLE,NBA,PF,32,7,624,5.8,12.2,0.472,0,0.1,0,5.8,12.2,0.474,2,2.7,0.761,3,3.7,6.8,2,1.2,0.5,2.3,2.8,13.6
Career,NA,,TOT,,752,37,24510,8,16.5,0.487,0,0,0.143,8,16.5,0.488,2.9,3.7,0.784,3.4,6.5,9.8,2.5,1.4,0.4,3,2.5,19
,NA,,NBA,,503,37,15517,8.3,16.9,0.489,0,0.1,0.1,8.3,16.9,0.489,3.3,4.1,0.798,3.2,6,9.1,3,1.6,0.4,3.2,2.5,19.8
,NA,,ABA,,249,NA,8993,7.7,15.8,0.485,0,0,0.25,7.6,15.8,0.485,2.4,3.2,0.755,3.8,7.3,11,1.5,1.1,0.4,2.8,2.6,17.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"SAA,SAS",ABA,,399,NA,14470,8.6,17.5,0.491,0,0.1,0.1,8.6,17.4,0.491,3.4,4.1,0.818,3.3,6.9,10.2,3,1.6,0.4,3.3,2.4,20.5
2 seasons,NA,NYA,ABA,,168,NA,6073,7.5,15.4,0.486,0,0,0.333,7.5,15.4,0.487,2.2,3,0.74,3.9,7.2,11,1.4,1.1,0.3,2.7,2.8,17.2
3 seasons,NA,CHI,NBA,,142,30,3222,7.2,15.2,0.475,0,0,NA,7.2,15.2,0.475,2.6,3.7,0.691,2.8,3.7,6.5,2.1,1.2,0.3,2.7,2.6,17.1
1 season,NA,CLE,NBA,,32,7,624,5.8,12.2,0.472,0,0.1,0,5.8,12.2,0.474,2,2.7,0.761,3,3.7,6.8,2,1.2,0.5,2.3,2.8,13.6
1 season,NA,GSW,NBA,,11,0,121,5.1,11.6,0.436,0,0,NA,5.1,11.6,0.436,2.1,3.3,0.636,3.9,3.9,7.7,1.5,0.3,0,1.8,3.9,12.2
