,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1979-80,22,TOT,NBA,,8,,0,,,,6,7,,,,,,,,,18,
1979-80,22,LAL,NBA,,5,8,0,1,5,8,3,4,2,3,4,3,1,0,2,2,10,6.0
1979-80,22,CHI,NBA,,8,,0,,,,6,7,,,,,,,,,18,
1980-81,23,TOT,NBA,,13,,0,,,,5,6,,,,,,,,,28,
1980-81,23,CHI,NBA,,1,2,0,0,1,2,1,2,0,1,1,1,1,0,0,2,2,0.5
1980-81,23,DAL,NBA,,13,,0,,,,5,6,,,,,,,,,28,
1981-82,24,DAL,NBA,,5,13,0,,5,,2,2,,,7,3,,,,2,12,
Career,,,,,13,,0,,,,6,7,,,,,,,,,28,
2 Seasons,,DAL,NBA,,13,,0,,,,5,6,,,,,,,,,28,
1 Season,,LAL,NBA,,5,8,0,1,5,8,3,4,2,3,4,3,1,0,2,2,10,6.0
2 Seasons,,CHI,NBA,,8,,0,,,,6,7,,,,,,,,,18,
