Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ollie Mack,,1.6,1,-0.1
John Jenkins,92.9,1.7,0.9,-0.1
Raja Bell,91.8,1.7,1.1,-0.1
Rod Foster,89.9,1.6,0.9,-0.3
Sergio Rodríguez,88.9,1.7,0.9,-0.2
Sean Kilpatrick,86.9,1.4,1,0.1
Tracy Jackson,85.1,1.7,0.7,0
Mo Layton,82.5,1.9,1,0.1
Chris Carr,81.7,1.7,1.1,0.3
Mike Flynn,80.4,1.7,0.8,0.3
Bobby Washington,80.2,1.5,0.7,0
