Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,23,SAC,NBA,C,9,0,7.3,1.2,2.4,.500,0.0,0.0,,1.2,2.4,.500,.500,0.4,0.7,.667,0.1,0.8,0.9,0.7,0.4,0.0,0.3,0.8,2.9
2001-02,24,TOT,NBA,C,23,0,7.9,1.1,2.7,.413,0.0,0.1,.000,1.1,2.6,.433,.413,0.9,1.4,.656,0.3,0.9,1.2,0.5,0.3,0.3,0.2,1.3,3.2
2001-02,24,SAC,NBA,C,12,0,5.9,0.5,1.8,.286,0.0,0.1,.000,0.5,1.7,.300,.286,0.5,1.0,.500,0.2,1.0,1.2,0.5,0.2,0.3,0.2,1.0,1.5
2001-02,24,PHI,NBA,C,11,0,10.0,1.8,3.8,.476,0.0,0.2,.000,1.8,3.6,.500,.476,1.4,1.8,.750,0.5,0.7,1.3,0.5,0.4,0.2,0.3,1.7,5.0
2002-03,25,Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain)
2003-04,26,SAC,NBA,C,31,0,5.4,0.8,2.3,.371,0.0,0.1,.000,0.8,2.2,.388,.371,0.4,0.6,.600,0.4,0.6,1.0,0.4,0.1,0.2,0.2,0.8,2.1
2004-05,27,NJN,NBA,PF,45,2,14.4,1.4,3.3,.419,0.0,0.0,.500,1.4,3.2,.418,.422,0.9,1.2,.745,0.6,1.8,2.5,0.8,0.6,0.3,0.9,2.3,3.7
Career,NA,,NBA,,108,2,9.8,1.2,2.8,.413,0.0,0.1,.125,1.1,2.7,.420,.414,0.7,1.0,.690,0.5,1.2,1.6,0.6,0.3,0.2,0.5,1.5,3.0
,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,NA,SAC,NBA,,52,0,5.9,0.8,2.2,.381,0.0,0.1,.000,0.8,2.1,.394,.381,0.4,0.7,.579,0.3,0.8,1.0,0.4,0.2,0.2,0.2,0.8,2.1
1 season,NA,NJN,NBA,,45,2,14.4,1.4,3.3,.419,0.0,0.0,.500,1.4,3.2,.418,.422,0.9,1.2,.745,0.6,1.8,2.5,0.8,0.6,0.3,0.9,2.3,3.7
1 season,NA,PHI,NBA,,11,0,10.0,1.8,3.8,.476,0.0,0.2,.000,1.8,3.6,.500,.476,1.4,1.8,.750,0.5,0.7,1.3,0.5,0.4,0.2,0.3,1.7,5.0
