,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,19,SAC,NBA,5:05,0,1,0,0,0,1,2,2,1,0,1,1,0,1,1,1,2,2.4
2002-03,20,SAC,NBA,8:11,1,2,0,0,1,2,2,2,0,4,4,0,0,1,2,2,4,2.5
2003-04,21,SAC,NBA,13:55,2,3,0,0,2,3,1,2,0,2,2,1,1,1,2,3,5,3.1
2009-10,27,CHA,NBA,42:32,8,13,2,5,8,13,9,13,1,16,17,4,3,4,1,4,25,24.3
2010-11,28,TOT,NBA,41:48,10,17,1,6,9,11,11,12,5,10,12,6,3,2,4,4,32,29.5
2010-11,28,POR,NBA,41:48,10,17,1,6,9,11,11,12,5,10,12,6,3,2,4,4,32,29.5
2012-13,30,BRK,NBA,48:27,8,16,3,8,5,8,5,9,2,7,9,5,2,2,3,6,19,15.7
2014-15,32,BOS,NBA,3:41,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.4
Career,,,,48:27,10,17,3,8,9,13,11,13,5,16,17,6,3,4,4,6,32,29.5
3 Seasons,,SAC,NBA,13:55,2,3,0,0,2,3,2,2,1,4,4,1,1,1,2,3,5,3.1
1 Season,,BRK,NBA,48:27,8,16,3,8,5,8,5,9,2,7,9,5,2,2,3,6,19,15.7
1 Season,,POR,NBA,41:48,10,17,1,6,9,11,11,12,5,10,12,6,3,2,4,4,32,29.5
1 Season,,CHA,NBA,42:32,8,13,2,5,8,13,9,13,1,16,17,4,3,4,1,4,25,24.3
1 Season,,BOS,NBA,3:41,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.4
