,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,19,SAC,NBA,SF,54,430,,32%,60%,8%,,+2.3,-6.4,7,8,20,4,21,0,61,6,21
2002-03,20,SAC,NBA,SF,47,571,,31%,66%,4%,,+3.4,-3.8,9,19,31,11,32,0,57,4,18
2003-04,21,SAC,NBA,SF,37,337,,18%,79%,3%,,-3.3,-9.6,4,3,17,1,12,0,41,2,9
2004-05,22,CHA,NBA,SF,70,2147,,11%,82%,7%,,-4.1,+5.0,66,45,76,26,118,0,297,31,65
2005-06,23,CHA,NBA,SF,55,1895,,1%,69%,29%,2%,-1.8,+4.9,28,28,57,24,143,29,218,42,64
2006-07,24,CHA,NBA,SF,72,2640,,21%,60%,19%,1%,-4.5,-1.9,52,56,95,30,216,36,410,56,112
2007-08,25,CHA,NBA,PF,62,2376,,1%,43%,56%,,-2.9,+5.1,76,51,76,34,209,30,491,53,85
2008-09,26,CHA,NBA,SF,71,2669,,6%,88%,7%,,+1.0,+7.4,55,40,81,38,209,48,422,46,103
2009-10,27,CHA,NBA,SF,76,3119,,,76%,24%,,+2.0,+1.8,64,55,86,32,251,44,363,49,106
2010-11,28,TOT,NBA,SF-PF,71,2693,,3%,62%,34%,,+2.6,+6.2,59,37,85,37,148,24,385,25,90
2010-11,28,CHA,NBA,SF,48,1872,,5%,85%,10%,,-0.2,+8.3,40,22,54,26,114,16,257,17,68
2010-11,28,POR,NBA,PF,23,821,,,11%,89%,1%,+9.1,+9.5,19,15,31,11,34,8,128,8,22
2011-12,29,TOT,NBA,SF,58,2076,,13%,68%,19%,,+2.3,+9.3,48,28,64,22,92,21,376,21,58
2011-12,29,POR,NBA,SF,42,1503,,18%,75%,7%,,+4.9,+11.5,32,21,48,18,66,17,264,15,41
2011-12,29,NJN,NBA,SF,16,573,,,51%,49%,,-4.4,+2.8,16,7,16,4,26,4,112,6,17
2012-13,30,BRK,NBA,SF,69,2076,,1%,79%,21%,,+4.1,+4.5,55,30,41,19,79,30,414,11,30
2013-14,31,BOS,NBA,SF,58,1416,,43%,55%,1%,,-5.8,-1.1,58,24,27,12,39,20,326,5,17
2014-15,32,BOS,NBA,SF,32,286,,16%,75%,8%,,+5.4,+5.8,11,3,7,2,5,4,26,1,5
Career,,,NBA,,832,24731,,10%,69%,21%,,-0.3,+3.6,592,427,763,292,1574,286,3887,352,783
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,CHA,NBA,,454,16718,,6%,72%,22%,,-1.3,+4.1,381,297,525,210,1260,203,2458,294,603
3 seasons,,SAC,NBA,,138,1338,,28%,67%,5%,,+1.4,-6.1,20,30,68,16,65,0,159,12,48
2 seasons,,BOS,NBA,,90,1702,,39%,59%,2%,,-3.9,+0.1,69,27,34,14,44,24,352,6,22
2 seasons,,"NJN,BRK",NBA,,85,2649,,,73%,27%,,+2.3,+4.1,71,37,57,23,105,34,526,17,47
2 seasons,,POR,NBA,,65,2324,,11%,52%,36%,,+6.4,+10.8,51,36,79,29,100,25,392,23,63
