,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,19,SAC,NBA,SF,5,14,,23%,75%,2%,,-16.0,-19.4,1,1,2,0,2,0,2,0,0
2002-03,20,SAC,NBA,SF,7,18,,59%,41%,,,-6.1,-8.6,0,1,3,1,1,0,0,0,0
2003-04,21,SAC,NBA,SF,3,20,,33%,67%,,,-18.9,-20.0,2,0,2,1,1,0,3,0,0
2009-10,27,CHA,NBA,SF,4,164,,,95%,5%,,-7.5,+24.6,0,2,6,0,15,4,21,1,5
2010-11,28,POR,NBA,PF,6,226,,,52%,48%,,-2.6,+18.2,8,2,8,4,12,1,40,0,8
2012-13,30,BRK,NBA,SF,7,243,,,97%,3%,,+5.3,+11.4,3,3,7,1,9,3,40,2,3
2014-15,32,BOS,NBA,SF,1,4,,23%,77%,,,-78.6,-69.6,0,0,0,0,0,0,0,0,1
Career,,,NBA,,33,689,,3%,79%,18%,,-2.3,+14.2,14,9,28,7,40,8,106,3,17
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,15,52,,39%,60%,1%,,-13.7,-15.9,3,2,7,2,4,0,5,0,0
1 season,,BRK,NBA,,7,243,,,97%,3%,,+5.3,+11.4,3,3,7,1,9,3,40,2,3
1 season,,POR,NBA,,6,226,,,52%,48%,,-2.6,+18.2,8,2,8,4,12,1,40,0,8
1 season,,CHA,NBA,,4,164,,,95%,5%,,-7.5,+24.6,0,2,6,0,15,4,21,1,5
1 season,,BOS,NBA,,1,4,,23%,77%,,,-78.6,-69.6,0,0,0,0,0,0,0,0,1
