Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,26,TOT,BAA,NA,3,NA,NA,4,9,0.444,1,1,1,NA,0,2,9
1947-48,26,CHS,BAA,NA,1,NA,NA,2,2,1,0,0,NA,NA,0,1,4
1947-48,26,BLB,BAA,NA,2,NA,NA,2,7,0.286,1,1,1,NA,0,1,5
1948-49,27,MNL,BAA,NA,48,NA,NA,41,114,0.36,24,33,0.727,NA,33,68,106
Career,NA,,BAA,NA,51,NA,NA,45,123,0.366,25,34,0.735,NA,33,70,115
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MNL,BAA,NA,48,NA,NA,41,114,0.36,24,33,0.727,NA,33,68,106
1 season,NA,BLB,BAA,NA,2,NA,NA,2,7,0.286,1,1,1,NA,0,1,5
1 season,NA,CHS,BAA,NA,1,NA,NA,2,2,1,0,0,NA,NA,0,1,4
