,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1978-79,18,UAB,26,584,73,147,,,34,56,,92,,,,,,180,.497,,.607,22.5,6.9,3.5,
1979-80,19,UAB,29,688,87,164,,,59,90,,88,,,,,,233,.530,,.656,23.7,8.0,3.0,
1980-81,20,UAB,32,1044,200,418,,,109,140,,126,,,,,,509,.478,,.779,32.6,15.9,3.9,
1981-82,21,UAB,31,1083,265,505,,,125,156,,114,,,,,,655,.525,,.801,34.9,21.1,3.7,
Career,,,118,3399,625,1234,,,327,442,,420,,,,,,1577,.506,,.740,28.8,13.4,3.6,
