Season,Team,Lg,Salary
2016-17,New York Knicks,NBA,"$1,375,000"
2017-18,Charlotte Hornets,NBA,"$1,435,750"
2018-19,Charlotte Hornets,NBA,"$1,544,951"
Career,(may be incomplete),,"$4,355,701"
