Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1975-76,22,BOS,NBA,SG,22,NA,126,8.9,16,0.556,3.9,5.7,0.688,1.4,3.2,4.6,2.1,1.1,1.1,8.9,21.7,NA,NA,99
1976-77,23,IND,NBA,SG,27,NA,164,7.1,16.1,0.441,3.8,5.5,0.7,2.5,0.8,3.3,2.7,1.6,0.5,7.1,18,NA,NA,106
Career,NA,,NBA,,49,NA,290,7.9,16.1,0.49,3.9,5.6,0.694,2,1.9,3.9,2.5,1.4,0.8,7.9,19.6,NA,NA,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,IND,NBA,,27,NA,164,7.1,16.1,0.441,3.8,5.5,0.7,2.5,0.8,3.3,2.7,1.6,0.5,7.1,18,NA,NA,106
1 season,NA,BOS,NBA,,22,NA,126,8.9,16,0.556,3.9,5.7,0.688,1.4,3.2,4.6,2.1,1.1,1.1,8.9,21.7,NA,NA,99
