,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,22,BOS,NBA,,3,6,2,5,,,2,1,,,,8
1976-77,23,IND,NBA,,5,,4,5,,,,,,,,14
Career,,,,,5,,4,5,,,,,,,,14
1 Season,,IND,NBA,,5,,4,5,,,,,,,,14
1 Season,,BOS,NBA,,3,6,2,5,,,2,1,,,,8
