,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,19,ORL,NBA,PF,82,2670,,,,88%,12%,-2.9,-0.5,47,53,115,31,181,0,160,29,60
2005-06,20,ORL,NBA,PF,82,3021,,,,74%,26%,+0.1,+5.2,50,70,149,44,272,7,275,65,85
2006-07,21,ORL,NBA,C,82,3023,,,,,100%,+1.3,+1.3,62,109,118,46,294,11,353,71,90
2007-08,22,ORL,NBA,C,82,3088,,,,,100%,+7.5,+8.0,46,83,133,55,385,8,258,84,72
2008-09,23,ORL,NBA,C,79,2821,,,,,100%,+10.2,+8.2,33,85,120,61,378,8,296,94,86
2009-10,24,ORL,NBA,C,82,2843,,,,,100%,+11.0,+9.4,51,79,134,72,355,3,362,67,63
2010-11,25,ORL,NBA,C,78,2935,,,,,100%,+8.4,+8.8,34,89,116,72,389,10,271,79,79
2011-12,26,ORL,NBA,C,54,2070,,,,,100%,+4.1,+8.8,25,65,71,46,236,2,270,58,55
2012-13,27,LAL,NBA,C,76,2722,,,,,100%,+2.6,+3.0,31,73,133,62,275,5,273,58,75
2013-14,28,HOU,NBA,C,71,2396,,,,4%,96%,+6.9,+5.0,54,68,107,54,225,1,310,47,81
2014-15,29,HOU,NBA,C,41,1223,,,,,100%,+8.8,+7.5,25,32,55,34,119,1,126,29,37
2015-16,30,HOU,NBA,C,71,2280,,,,,100%,+0.3,+0.6,37,45,90,40,172,1,233,49,48
2016-17,31,ATL,NBA,C,74,2199,,,,,100%,-2.3,-2.4,49,33,79,43,193,1,233,38,40
2017-18,32,CHO,NBA,C,81,2463,,,,1%,99%,+1.5,+3.3,34,48,103,57,253,2,250,63,79
2018-19,33,WAS,NBA,C,9,230,,,,,100%,-9.7,-7.1,5,5,14,4,20,0,8,6,8
2019-20,34,LAL,NBA,C,62,1193,,,,,100%,+7.6,0.0,16,15,94,30,78,1,98,22,11
Career,,,NBA,,1106,37177,,,,13%,87%,+4.1,+4.5,599,952,1631,751,3825,61,3776,859,969
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,ORL,NBA,,621,22471,,,,20%,80%,+5.0,+6.1,348,633,956,427,2490,49,2245,547,590
3 seasons,,HOU,NBA,,183,5899,,,,2%,98%,+4.7,+3.8,116,145,252,128,516,3,669,125,166
2 seasons,,LAL,NBA,,138,3915,,,,,100%,+4.1,+2.1,47,88,227,92,353,6,371,80,86
1 season,,CHO,NBA,,81,2463,,,,1%,99%,+1.5,+3.3,34,48,103,57,253,2,250,63,79
1 season,,ATL,NBA,,74,2199,,,,,100%,-2.3,-2.4,49,33,79,43,193,1,233,38,40
1 season,,WAS,NBA,,9,230,,,,,100%,-9.7,-7.1,5,5,14,4,20,0,8,6,8
