Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1995-96,23,MIL,NBA,SG,62,0,845,7.1,18.4,0.387,2.6,7.7,0.344,4.5,10.7,0.418,2.2,2.6,0.833,1.8,2.9,4.7,4.3,2,0.3,2.6,4.2,19.1,NA,101,113
1996-97,24,TOT,NBA,SG,41,0,495,6.3,14.9,0.424,2.1,6.1,0.351,4.2,8.8,0.476,3.6,4.2,0.872,1.5,2.7,4.2,4.3,2.1,0.2,3.2,4.3,18.4,NA,107,111
1996-97,24,MIL,NBA,SG,14,0,83,3.9,12.3,0.316,0.6,5.8,0.111,3.2,6.5,0.5,4.5,4.5,1,1.9,2.6,4.5,5.2,0,0,5.2,3.2,12.9,NA,85,115
1996-97,24,TOR,NBA,SG,27,0,412,6.8,15.4,0.442,2.4,6.2,0.396,4.4,9.3,0.472,3.5,4.1,0.844,1.4,2.7,4.1,4.1,2.6,0.3,2.8,4.5,19.5,NA,112,110
1997-98,25,TOT,NBA,SG,57,4,911,7.4,16.8,0.444,1.8,5.3,0.333,5.7,11.5,0.495,2.7,3.5,0.787,2.1,3.6,5.7,3.5,1.9,0.1,2.7,4.3,19.4,NA,105,113
1997-98,25,TOR,NBA,SG,47,4,696,7,15.6,0.45,1.9,5,0.373,5.1,10.6,0.486,3.3,4,0.815,2.2,3.2,5.4,3.3,2.2,0.1,2.5,4.3,19.1,NA,111,114
1997-98,25,DAL,NBA,SG,10,0,215,8.9,20.9,0.429,1.5,6.5,0.231,7.4,14.4,0.517,1,1.7,0.571,1.7,5,6.7,4.2,1.2,0,3.7,4.2,20.4,NA,91,110
1998-99,26,PHO,NBA,SG,12,1,99,7,19.4,0.361,2.2,7,0.308,4.8,12.4,0.391,3.8,5.4,0.7,1.1,5.9,7,4.3,2.7,0,2.7,5.4,19.9,NA,94,103
Career,NA,,NBA,,172,5,2350,7.1,17.1,0.414,2.2,6.4,0.34,4.9,10.7,0.459,2.8,3.4,0.816,1.8,3.3,5.1,4,2,0.2,2.8,4.3,19.1,NA,103,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,76,0,928,6.8,17.8,0.383,2.5,7.5,0.328,4.4,10.3,0.422,2.4,2.8,0.857,1.8,2.9,4.6,4.4,1.8,0.2,2.9,4.1,18.5,NA,100,114
2 seasons,NA,TOR,NBA,,74,4,1108,6.9,15.5,0.447,2.1,5.4,0.383,4.9,10.1,0.481,3.3,4.1,0.826,1.9,3,5,3.6,2.3,0.1,2.6,4.4,19.3,NA,111,113
1 season,NA,PHO,NBA,,12,1,99,7,19.4,0.361,2.2,7,0.308,4.8,12.4,0.391,3.8,5.4,0.7,1.1,5.9,7,4.3,2.7,0,2.7,5.4,19.9,NA,94,103
1 season,NA,DAL,NBA,,10,0,215,8.9,20.9,0.429,1.5,6.5,0.231,7.4,14.4,0.517,1,1.7,0.571,1.7,5,6.7,4.2,1.2,0,3.7,4.2,20.4,NA,91,110
