Season,Team,Lg,Salary
1995-96,Milwaukee Bucks,NBA,"$1,232,000"
1996-97,Milwaukee Bucks,NBA,"$1,417,000"
1997-98,Toronto Raptors,NBA,"$1,602,120"
Career,(may be incomplete),,"$4,251,120"
