,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1979-80,22,SEA,NBA,,9,,0,,,,5,8,,,,,,,,,23,
1980-81,23,SEA,NBA,,12,,1,,,,11,14,,,,,,,,,27,
1981-82,24,TOT,NBA,,8,,0,,,,9,11,,,,,,,,,22,
1981-82,24,SEA,NBA,,6,11,0,0,6,11,2,3,4,6,8,4,,,4,6,12,
1981-82,24,NJN,NBA,,8,,0,,,,9,11,,,,,,,,,22,
1982-83,25,TOT,NBA,,13,22,0,,13,,12,14,,,,,,,,,34,
1982-83,25,NJN,NBA,,3,5,0,0,3,5,2,2,,,2,1,,1,,4,6,
1982-83,25,HOU,NBA,,13,22,0,,13,,12,14,,,,,,,,,34,
1983-84,26,HOU,NBA,,10,15,0,1,10,15,9,10,6,12,15,4,3,4,5,6,27,23.5
1984-85,27,NYK,NBA,,8,14,0,1,8,14,5,6,6,11,14,3,4,4,6,6,18,14.5
1985-86,28,NYK,NBA,,12,19,0,1,12,19,13,14,5,12,16,4,3,3,7,6,31,23.1
1986-87,29,NJN,NBA,,14,19,0,0,14,19,7,8,5,8,11,3,2,3,6,6,35,32.4
1987-88,30,PHO,NBA,,4,10,0,1,4,10,5,6,6,7,10,4,3,4,4,6,12,11.4
Career,,,,,14,,1,,,,13,14,,,,,,,,,35,
3 Seasons,,SEA,NBA,,12,,1,,,,11,14,,,,,,,,,27,
2 Seasons,,HOU,NBA,,13,22,0,,13,,12,14,,,,,,,,,34,
2 Seasons,,NYK,NBA,,12,19,0,1,12,19,13,14,6,12,16,4,4,4,7,6,31,23.1
3 Seasons,,NJN,NBA,,14,,0,,,,9,11,,,,,,,,,35,
1 Season,,PHO,NBA,,4,10,0,1,4,10,5,6,6,7,10,4,3,4,4,6,12,11.4
