,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,22,IND,NBA,C,22,160,,,,,100%,-6.6,-6.9,2,2,13,1,6,0,13,1,4
2002-03,23,IND,NBA,C,22,111,,,,,100%,+10.5,+7.1,2,3,6,0,8,0,8,2,2
2003-04,24,IND,NBA,C,18,72,,,,,100%,-10.2,-17.2,1,2,8,0,3,0,6,2,5
2004-05,25,CHA,NBA,C,72,2276,,,,,100%,-8.0,-3.9,41,35,116,10,87,0,186,23,51
2005-06,26,CHA,NBA,C,79,2165,,,,,100%,-8.9,-9.7,15,31,130,15,102,9,104,28,50
2006-07,27,CHA,NBA,C,58,838,,,,,100%,-7.2,-4.2,6,11,110,5,27,6,54,4,23
2007-08,28,TOT,NBA,C,50,475,,,,,100%,-6.0,-8.6,7,3,49,3,19,8,26,6,9
2007-08,28,CHA,NBA,C,20,267,,,,,100%,-12.4,-8.0,4,3,16,1,3,6,14,1,4
2007-08,28,DET,NBA,C,17,98,,,,,100%,+0.1,-8.8,3,0,17,0,5,1,9,2,0
2007-08,28,TOR,NBA,C,13,110,,,,,100%,+3.7,+0.3,0,0,16,2,11,1,3,3,5
2009-10,30,TOT,NBA,C,21,95,,,,,100%,-2.8,-1.4,0,0,14,0,1,0,2,0,1
2009-10,30,PHI,NBA,C,7,36,,,,,100%,+10.0,+14.8,0,0,6,0,0,0,0,0,1
2009-10,30,MIL,NBA,C,14,59,,,,,100%,-10.6,-12.7,0,0,8,0,1,0,2,0,0
Career,,,NBA,,342,6192,,,,,100%,-7.6,-6.3,74,87,446,34,253,23,399,66,145
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHA,NBA,,229,5546,,,,,100%,-8.4,-6.4,66,80,372,31,219,21,358,56,128
3 seasons,,IND,NBA,,62,343,,,,,100%,-1.8,-4.5,5,7,27,1,17,0,27,5,11
1 season,,DET,NBA,,17,98,,,,,100%,+0.1,-8.8,3,0,17,0,5,1,9,2,0
1 season,,MIL,NBA,,14,59,,,,,100%,-10.6,-12.7,0,0,8,0,1,0,2,0,0
1 season,,TOR,NBA,,13,110,,,,,100%,+3.7,+0.3,0,0,16,2,11,1,3,3,5
1 season,,PHI,NBA,,7,36,,,,,100%,+10.0,+14.8,0,0,6,0,0,0,0,0,1
