,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1980-81,20,HOUSTON,30,1049,157,319,,,47,84,,190,,46,20,39,72,361,.492,,.560,35.0,12.0,6.3,
1981-82,21,HOUSTON,33,979,158,358,,,44,64,,179,,50,17,59,84,360,.441,,.688,29.7,10.9,5.4,
1982-83,22,HOUSTON,34,1116,266,519,,,56,88,,195,,53,9,52,77,588,.513,,.636,32.8,17.3,5.7,
1983-84,23,HOUSTON,37,1354,319,637,,,96,149,,231,,66,8,66,75,734,.501,,.644,36.6,19.8,6.2,
Career,,,134,4498,900,1833,,,243,385,,795,,215,54,216,308,2043,.491,,.631,33.6,15.2,5.9,
