,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,22,MIL,NBA,PF,2,24,,,,61%,39%,+21.6,+28.9,0,1,4,0,1,0,4,0,0
2003-04,23,MIL,NBA,PF,1,3,,,26%,74%,,+33.3,+48.5,0,0,0,0,0,0,0,0,0
Career,,,NBA,,3,27,,,3%,63%,34%,+22.9,+31.1,0,1,4,0,1,0,4,0,0
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,3,27,,,3%,63%,34%,+22.9,+31.1,0,1,4,0,1,0,4,0,0
