Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,PTP,ABA,C,65,NA,20.8,2.9,7.5,0.383,0,0,0,2.9,7.5,0.386,0.383,1.1,1.6,0.67,NA,NA,5.8,0.5,1,2.5,6.8
Career,NA,,ABA,,65,NA,20.8,2.9,7.5,0.383,0,0,0,2.9,7.5,0.386,0.383,1.1,1.6,0.67,NA,NA,5.8,0.5,1,2.5,6.8
