Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1986-87,23,CLE,NBA,SF,59,0,630,8.5,20.7,0.411,0.1,1.7,0.045,8.4,19,0.443,5,5.7,0.868,2.7,2.6,5.3,2,1.5,0.5,3.5,5,22,NA,97,110
1987-88,24,NYK,NBA,SF,77,25,1589,8.2,18.9,0.435,0.8,2.8,0.28,7.4,16.1,0.463,6.3,7.5,0.841,2.7,2.2,4.8,1.9,2.2,0.3,3.1,6.2,23.6,NA,108,109
1988-89,25,NYK,NBA,SF,81,80,2336,9,18.8,0.475,1.9,5.7,0.338,7,13.2,0.534,5.6,6.9,0.815,1.8,2.2,4.1,3.2,2.2,0.5,3,5.1,25.5,NA,117,110
1989-90,26,NYK,NBA,SF,80,69,2277,8,16.9,0.476,1,3,0.317,7.1,13.8,0.511,5.1,6.4,0.799,1.3,2.8,4.1,3.9,2,0.5,3.1,5.5,22.1,NA,110,110
1990-91,27,CHH,NBA,SF,81,81,2477,9.5,20.3,0.47,0.6,1.7,0.357,8.9,18.6,0.48,7.7,9.5,0.809,1.9,3.2,5.1,3.7,2,0.3,3.8,5.5,27.3,NA,107,112
1991-92,28,CHH,NBA,SF,55,55,1651,8.4,17.7,0.477,0.4,1.3,0.283,8.1,16.4,0.493,6.7,8.8,0.766,2,3.1,5.1,4.2,2,0.4,3.7,5.2,24,NA,107,113
1992-93,29,CHH,NBA,SF,64,27,1471,9.1,17.4,0.522,0.4,1.5,0.267,8.7,15.9,0.546,6.3,7.8,0.808,2.3,2.3,4.7,3.8,1.5,0.6,2.9,5,24.9,NA,117,113
1993-94,30,TOT,NBA,SF,81,18,1697,9.2,19.6,0.471,0.7,2.7,0.267,8.5,16.9,0.503,5.4,6.6,0.809,2.5,2.8,5.3,2.1,2,0.8,2.7,5.8,24.5,NA,109,108
1993-94,30,CHH,NBA,SF,18,18,429,10.4,20,0.523,0.5,1.8,0.25,10,18.1,0.551,5.5,6.8,0.814,2.4,4.2,6.7,3.3,2.1,0.6,3.2,5,26.8,NA,112,110
1993-94,30,NJN,NBA,SF,63,0,1268,8.8,19.4,0.453,0.8,2.9,0.27,8,16.5,0.486,5.3,6.6,0.807,2.6,2.3,4.8,1.7,2,0.9,2.5,6,23.7,NA,109,108
1994-95,31,MIL,NBA,SF,82,11,1896,6.2,13.3,0.463,1.2,3.5,0.352,4.9,9.8,0.503,3.7,4.7,0.801,2,2.8,4.7,2.5,1.9,0.4,2.3,6.4,17.3,NA,111,113
1995-96,32,MIL,NBA,SG,82,82,2690,6.3,12.8,0.495,1.2,3.2,0.377,5.1,9.6,0.534,3.7,4.6,0.802,1.3,2.6,4,3,1.8,0.3,2.1,5.1,17.6,NA,115,114
1996-97,33,MIL,NBA,SF,82,4,2060,6.4,14.2,0.45,0.9,2.6,0.347,5.5,11.7,0.472,4.9,6.4,0.765,1.7,3.1,4.8,3,1.9,0.4,3,6.7,18.6,NA,106,110
1997-98,34,DEN,NBA,SF,74,15,2176,8.5,19.7,0.431,0.9,2.6,0.343,7.6,17.1,0.444,9,10.9,0.82,1.2,2.2,3.5,3.4,1.9,0.6,3.6,5.1,26.8,NA,107,115
1998-99,35,CLE,NBA,SF,50,2,949,6.2,14.7,0.422,1.3,3.6,0.377,4.9,11.1,0.437,4,4.9,0.81,0.9,3.5,4.4,2.4,1.6,0.7,2.4,7.4,17.7,NA,99,105
1999-00,36,NJN,NBA,SF,82,9,1763,8.2,18.3,0.446,2.1,5.6,0.379,6.1,12.7,0.476,5.7,6.7,0.838,1.1,3.4,4.5,1.9,1.6,0.3,2.6,6.1,24.1,NA,109,110
2000-01,37,NJN,NBA,SG,82,17,2049,7.4,17.7,0.419,1.5,4.5,0.335,5.9,13.2,0.447,6.5,7.6,0.855,0.9,3.6,4.5,2.9,1.6,0.3,2.7,5.8,22.8,NA,106,109
2001-02,38,DAL,NBA,SF,47,17,724,4.8,10.6,0.453,1.6,4.1,0.386,3.2,6.5,0.495,3,4.1,0.724,0.6,2.9,3.5,1,2.1,0.3,1.5,6.3,14.1,NA,109,110
Career,NA,,NBA,,1159,512,28435,7.9,17.2,0.461,1.1,3.2,0.336,6.8,14,0.489,5.7,7.1,0.81,1.7,2.8,4.5,3,1.9,0.4,2.9,5.7,22.6,NA,109,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIL,NBA,,246,97,6646,6.3,13.4,0.471,1.1,3.1,0.361,5.2,10.3,0.504,4.1,5.2,0.788,1.6,2.8,4.5,2.9,1.8,0.4,2.5,6,17.8,NA,111,113
3 seasons,NA,NYK,NBA,,238,174,6202,8.4,18.2,0.465,1.3,4,0.322,7.2,14.1,0.506,5.6,6.9,0.817,1.8,2.4,4.3,3.1,2.1,0.4,3.1,5.5,23.8,NA,112,110
3 seasons,NA,NJN,NBA,,227,26,5080,8,18.4,0.438,1.5,4.5,0.343,6.5,13.9,0.468,5.9,7,0.838,1.4,3.2,4.6,2.3,1.7,0.4,2.6,6,23.5,NA,108,109
4 seasons,NA,CHH,NBA,,218,181,6028,9.2,18.8,0.488,0.5,1.5,0.309,8.7,17.3,0.504,6.9,8.7,0.797,2.1,3,5.1,3.9,1.9,0.4,3.5,5.3,25.7,NA,110,112
2 seasons,NA,CLE,NBA,,109,2,1579,7.2,17.3,0.416,0.8,2.7,0.289,6.4,14.6,0.44,4.4,5.3,0.838,1.7,3.1,4.8,2.2,1.6,0.6,2.9,6.4,19.6,NA,98,107
1 season,NA,DEN,NBA,,74,15,2176,8.5,19.7,0.431,0.9,2.6,0.343,7.6,17.1,0.444,9,10.9,0.82,1.2,2.2,3.5,3.4,1.9,0.6,3.6,5.1,26.8,NA,107,115
1 season,NA,DAL,NBA,,47,17,724,4.8,10.6,0.453,1.6,4.1,0.386,3.2,6.5,0.495,3,4.1,0.724,0.6,2.9,3.5,1,2.1,0.3,1.5,6.3,14.1,NA,109,110
