,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,37,NJN,NBA,SG,82,2049,,35%,62%,3%,,-8.6,-6.0,27,29,67,29,119,0,253,23,68
2001-02,38,DAL,NBA,SF,47,724,2%,56%,41%,1%,,+1.2,-4.2,6,6,22,4,23,0,31,2,9
Career,,,NBA,,129,2773,1%,41%,56%,3%,,-6.0,-5.5,33,35,89,33,142,0,284,25,77
,,,,,,,,,,,,,,,,,,,,,,
1 season,,NJN,NBA,,82,2049,,35%,62%,3%,,-8.6,-6.0,27,29,67,29,119,0,253,23,68
1 season,,DAL,NBA,,47,724,2%,56%,41%,1%,,+1.2,-4.2,6,6,22,4,23,0,31,2,9
